True_G,Predicted_G,Predicted_SMILES,Tanimoto_Similarity
-421.81277,-380.543212890625,O1CC2OC1CC=C2,1.0
-424.249564,-419.60986328125,CNC1=CC(N)=COC1,0.41935483870967744
-437.917372,-435.92626953125,NC(=O)C(C#C)C1CO1,1.0
-434.100764,-437.2187194824219,OCCC1=CC(O)=NC1,0.3870967741935484
-436.628683,-434.2232360839844,CN1CC(O)CNC1=N,0.3870967741935484
-431.742325,-466.30963134765625,O=CN1CN2OCN12,0.32142857142857145
-460.192518,-444.9024658203125,CC(NC(N)=N)C(N)=O,0.6363636363636364
-387.092262,-388.9801330566406,CC1CC2(O)CC12C#C,1.0
-264.265543,-233.28163146972656,CC#CC(C)C,1.0
-456.370964,-462.7331237792969,CC(O)C1COC1C=O,1.0
-497.321613,-467.61065673828125,CC(=O)OC1=CN=CN=N1,0.5517241379310345
-385.87842,-389.4473876953125,CC1OC2(C1CO2)C,0.48148148148148145
-475.057321,-462.23809814453125,[O-]C1=NNC=C(O)C1=[NH2+],0.4444444444444444
-387.092097,-386.8184814453125,C#CCCOCCCC,1.0
-470.097152,-463.89398193359375,C1OC(CN=N)ON1C,0.30303030303030304
-403.167884,-404.52490234375,C1NC2C3C4OC13CC24,0.41935483870967744
-422.999665,-419.55010986328125,CC1(O)C2C1CC(C)O2,0.625
-437.936986,-441.0577087402344,COCC(CC#N)C=O,1.0
-448.991406,-460.227783203125,O=C1CNCC(=NO)C1,1.0
-350.227372,-342.341552734375,CCC1(OC1C)C#C,1.0
-403.201409,-400.33343505859375,OC1=CNC(=C1)C1CC1,1.0
-473.911097,-466.322509765625,O=C1NC2=C(O1)N=CN2,1.0
-401.859982,-398.5735778808594,CN=C(O)C1(C#C)CC1,0.48148148148148145
-351.179146,-378.059814453125,O1C=C2C=CC3C2C13,0.4827586206896552
-421.792168,-422.6982421875,CC(=O)C1(C=O)CC=C1,0.4074074074074074
-351.162409,-357.6438903808594,C1NC1=NCC1CN1,0.4827586206896552
-480.986014,-474.5533447265625,OCCOC(=N)CC=O,0.56
-395.962168,-383.3983459472656,CCC1=C2NCCNC12,0.3870967741935484
-349.978662,-358.83380126953125,C1C=CC2OCCC12,0.75
-387.365425,-389.8784484863281,CC1CCCC(CC)O1,1.0
-401.987442,-402.8019104003906,OC1CCCC=C1C#N,1.0
-437.999609,-431.8081359863281,CN(C=N)C1OCC1=N,0.35294117647058826
-434.093775,-440.2242736816406,O=CC1(CCCC1=O)C#N,0.7692307692307693
-387.121971,-388.06365966796875,COCC1(CCC1)C#C,1.0
-424.218001,-425.3177490234375,CCOC(=O)CCC#C,1.0
-436.505375,-432.0855712890625,NC1CCC=CC(=O)O1,0.5862068965517241
-423.017694,-415.66827392578125,NC(=O)NC1C2CCC12,1.0
-420.465841,-412.7698059082031,OCC1=C(O)C2OC12,0.36666666666666664
-404.343196,-404.4303283691406,C1OC11CCNC2CC12,0.4666666666666667
-403.081883,-404.4097595214844,CC1=COC(N)=C1C#C,1.0
-388.301237,-364.219482421875,N#CC1C(N1C1)CN1,0.46153846153846156
-458.98596,-457.40081787109375,CCC1CC(=O)OC1=O,0.6296296296296297
-423.000144,-420.38275146484375,CC(C)NC1C(O)C1N,0.30434782608695654
-349.976125,-350.966552734375,OC1(CCCO1)C,0.5652173913043478
-351.203872,-340.125,CCCCCCCO,1.0
-401.891937,-406.19012451171875,CCC(O)C#CC1CN1,1.0
-423.03892,-417.22283935546875,N1C2C3COC=NCC231,0.4
-439.097677,-431.6981506347656,NC(=O)N(C=N)C1CC1,1.0
-429.10233,-417.9200439453125,CC1=NOC(N)=NO1,0.32
-387.123312,-393.43463134765625,CC1(O)CC11CCO1,1.0
-388.342054,-405.3948059082031,CCCOC=NCC#C,1.0
-387.104535,-386.5827331542969,CC1C2CC3OC3C=C12,0.5
-425.460298,-419.0601806640625,CCC1C(NC)OC1=N,0.5185185185185185
-401.984867,-405.2212829589844,C12N=COC3C1CC23C,1.0
-424.257485,-423.5100402832031,OC1CC2COCCC12,1.0
-383.410945,-387.9412841796875,CC(=O)C(=O)OC,1.0
-439.135086,-419.0423278808594,[C-]1[NH2+]CC1C(=O)CC#N,0.4827586206896552
-458.144075,-452.3672180175781,CCCOC(=N)OC=N,0.43333333333333335
-459.030712,-456.12689208984375,O=C1OC2C3OCC3C12,1.0
-440.286127,-438.6874694824219,COC1=NC(C)OC=C1,0.30303030303030304
-418.034838,-416.19036865234375,OC1(CCCC#N)N=C1,0.5384615384615384
-459.00201,-460.63848876953125,CN1C=CN=C1OC=O,1.0
-346.624324,-353.7542724609375,CCCC#CCCO,1.0
-402.002501,-393.97564697265625,CC(C#N)N(C)C1CN1,0.5555555555555556
-327.865272,-333.5281982421875,CCC1(C)C(C1)C#N,1.0
-400.973415,-403.0244140625,CCC1CN1CC(C)O,1.0
-476.280819,-468.15472412109375,[O-]C(=N)C1=COC(N)[NH2+]1,0.25806451612903225
-399.869998,-423.3450927734375,C1CCCOCC2OC12,1.0
-403.118189,-392.72454833984375,CC1OC(=N)CCO1,1.0
-387.078643,-386.336181640625,CC12CC1(C)C2(C)C=O,0.47368421052631576
-439.107847,-450.8200988769531,CC12OC1(CCO)C=N2,0.4074074074074074
-436.636556,-437.9847412109375,COC1COC2CC1N2,0.4666666666666667
-380.830894,-385.11865234375,CCCNCC1CN1C,0.5357142857142857
-398.319039,-405.4276123046875,CC1OCC2=NCCC12,0.3939393939393939
-448.964632,-456.6084899902344,ON=C1CC2(CC1O2)C#N,0.53125
-423.044733,-409.74346923828125,C(COCC1C=CN1)C#C,0.5
-384.92015,-382.45654296875,N=C(NCC#C)C1CC1,0.5769230769230769
-418.03087,-427.03436279296875,CCC(C)N(CC)(N)=O,0.3
-387.129431,-383.22564697265625,COCC(O)CO,1.0
-385.849971,-387.866943359375,CC(CO)(CC#C)C#C,1.0
-426.6559,-427.56243896484375,OC12CC3C1OC3CC2,1.0
-418.043822,-419.89361572265625,CCN1N=CC(N)=CN1,0.3125
-384.662749,-387.73907470703125,OC12CC3C4CC14CC23,0.42857142857142855
-423.042643,-418.17913818359375,O=C1CNC2C1NC1CC21,0.5333333333333333
-404.390381,-345.15155029296875,CC(CC(C)=CO)N,0.2857142857142857
-435.289414,-433.3605041503906,COC1(C#N)NC1C#N,0.4666666666666667
-473.812728,-467.330810546875,CN1C=NC(F)=CC1O,0.29411764705882354
-388.356031,-391.70123291015625,C1OC1C1CCCCC1,1.0
-425.483154,-418.08990478515625,C1CC23COCOC2C13,0.5555555555555556
-348.72175,-339.5858154296875,COC(=O)C1CC1,1.0
-358.80663,-348.71856689453125,CN1C2CC3CN1C23,0.35714285714285715
-347.82828,-349.2183837890625,C#CCC1C2CC3C2C13,1.0
-426.658882,-423.2572021484375,COC1CC2OCC=C12,1.0
-488.772595,-459.958251953125,O=C(C1C[NH2+]1)C1=NOC1,0.3333333333333333
-456.400047,-459.0931396484375,OCC(C=O)N1CCN1,0.5555555555555556
-460.194271,-455.654541015625,OC1COC(O)C2CC12,0.5833333333333334
-435.3612,-435.3774719238281,CC1(NC1=N)C(=O)C#N,0.4482758620689655
-404.383962,-400.19921875,CN=C1CC(C)(O)CC1,0.68
-349.000758,-359.8595275878906,O=C(CCC#C)C#C,1.0
-415.589184,-422.042724609375,COC1=NC(C)=NO1,1.0
-382.609605,-396.1847229003906,O1CC2C3C4C3OC124,0.4
-349.043328,-387.961181640625,CC12CCC3(C)OC1C32,1.0
-403.184484,-397.65667724609375,CC#CC12OC=NC1C2,1.0
-437.908996,-446.0484924316406,COCC1(CC=O)CN1,1.0
-367.29941,-364.0440979003906,NC1=CC=C2C(C)C2=C1,0.47619047619047616
-453.929381,-468.44769287109375,CCOC1=CC(=O)NN1,0.45161290322580644
-439.154196,-439.1210632324219,OC1(CNC1C)CC=O,0.5714285714285714
-416.821595,-404.7145690917969,CC#CC1OCC=C1N,0.6206896551724138
-387.171972,-387.1876220703125,C(C1CC1)C1COCC1,1.0
-395.824113,-400.3660888671875,N=NC1=NON=NC1,0.22857142857142856
-455.216918,-446.7831726074219,OC1C(COC1=N)C#N,1.0
-431.480006,-435.2995300292969,OC1CN=C(N)C2CN12,0.35294117647058826
-461.400819,-456.65606689453125,OC1CCC=NC(=O)N1,0.3235294117647059
-347.861999,-357.34765625,CC(C)C(=O)C1CC1,1.0
-387.070857,-394.2164306640625,C1COC1C1COC1,1.0
-425.485949,-424.63702392578125,COCC1=COC=C1C,0.5925925925925926
-326.791728,-319.2315673828125,N#CCCC#CC#C,1.0
-458.99707,-435.6624450683594,CC(=O)OC=NNC=C,0.43333333333333335
-466.20727,-456.3343505859375,NC=C1OCOC1C#N,0.5172413793103449
-404.38221,-404.00433349609375,O=CCC1=CN=C2CC12,0.4411764705882353
-250.507275,-267.8387145996094,C#CCC#CC#C,1.0
-439.058754,-427.19049072265625,O1C=COC=C2CCC12,0.3793103448275862
-401.950205,-401.6085510253906,CC#CCN1C(C)C1=O,0.46153846153846156
-438.994812,-453.4866638183594,O1N=NC2=C1C=CN=N2,0.5357142857142857
-437.884722,-437.7466125488281,OC1(CC2OCC12)C#N,0.7307692307692307
-401.961936,-405.0022277832031,OCC1=C(NCC1)C#C,0.4375
-365.933715,-368.65899658203125,COCC1(CC)CN1,1.0
-435.375224,-442.02130126953125,O1N=NC=NC(C)=C1C#C,0.3235294117647059
-461.370109,-447.662353515625,O=C1NC(=O)N=CC=C1,1.0
-380.004859,-406.4755554199219,CC1=NC(=O)C=CC1,0.3793103448275862
-440.316534,-464.6103515625,OCC1=C([N-][O-])C=C1[N-],0.28125
-417.99493,-397.9708251953125,C#CC1(CN2CC1)OC2,0.5357142857142857
-453.997289,-445.421875,CCCN1N=NC(=O)N1,0.3939393939393939
-401.902441,-398.045166015625,CCCOC(CC)C#N,1.0
-418.006117,-415.9289855957031,COC(=N)N1C=CC=C1,0.5416666666666666
-458.966775,-458.78875732421875,OCC(O)C1=COC=C1,1.0
-389.519995,-387.8243408203125,CCC1=CC2OC1CC2,1.0
-475.072101,-478.06121826171875,O=C1CC(=O)NC(O)=C1,0.3793103448275862
-453.981885,-457.10400390625,OC(=CO)C#CCC=O,0.5
-418.00649,-424.5281982421875,CC(C)C(O)CC(N)=N,0.5909090909090909
-424.229302,-424.874267578125,COCC1NC1C1CN1,1.0
-416.784726,-402.8026123046875,CC12CC(=O)CC(C1)N2,0.5
-469.983183,-456.1905517578125,C(OC=C(O)C#C)C=O,0.4482758620689655
-400.757167,-386.2416076660156,CC(C#N)C12CC1CN2,0.6
-425.484465,-423.3138427734375,COCC(O)C(C)C#C,1.0
-395.851398,-355.35357666015625,C(C1OC1C#N)C#C,1.0
-404.356444,-402.27484130859375,N#CCNC1N=CC=C1,0.3793103448275862
-434.113301,-433.01129150390625,[NH3+]CC1=CC(O)=CN[N-]1,0.25
-348.686662,-348.5213623046875,O=CC1COCC1,1.0
-454.014543,-460.2891845703125,CC1CC(=O)CC(=O)O1,1.0
-387.117308,-421.8203125,CC(O)C(C)(O)CC,1.0
-350.264123,-342.9564208984375,COC1(C)CCC1C,1.0
-424.210322,-425.0679016113281,OC1CC11CCCC1O,1.0
-388.294724,-386.35369873046875,CCOC1CC(C)O1,0.6666666666666666
-363.819901,-369.8008117675781,CC1C=CC2(C)CN1C2,0.5769230769230769
-396.94354,-403.9283752441406,CC1(C)CCC=C(O)N1,0.41379310344827586
-401.929866,-414.35430908203125,COC1CN(C1)C=O,1.0
-441.490698,-470.08697509765625,COC1COC1OC=N,0.5172413793103449
-454.001331,-441.0180358886719,COCCC1(CO)NC1,1.0
-419.279912,-421.067138671875,[O-]C(=O)OCCC#C,0.625
-403.110382,-401.67236328125,CC1(O)C(C#C)C(C)=N1,0.40625
-404.450196,-398.9494323730469,CC(=O)C1=NOC=C1,1.0
-399.797847,-402.10791015625,CN(CC(C)=O)C=O,1.0
-489.886548,-487.2808837890625,OC1(COC(=O)N1)C#N,0.45161290322580644
-423.049419,-418.2203674316406,CC1CC2(NC12)C(N)=O,1.0
-404.363601,-401.395263671875,ON=C1CCCC(C)C1,1.0
-366.044168,-345.34375,O1C=CNC=C1C#C,0.2962962962962963
-423.052608,-419.71893310546875,CC1C=C(C)C(=O)C1=O,0.5652173913043478
-363.872495,-379.12213134765625,CC12CN(C1)C2CC#N,1.0
-434.150384,-436.83013916015625,N=C1OC2C(NC12)C#N,1.0
-454.029943,-458.8240966796875,FC1C(C#C)C1OC=N,0.5925925925925926
-423.071403,-398.995849609375,N#CC#CC1CC1C=O,1.0
-455.220002,-445.5796813964844,OC1C2=CN(CC=N1)O2,0.35294117647058826
-405.549519,-401.3749694824219,C1C2C3OC4N2C1C=C34,0.34285714285714286
-346.511981,-349.80242919921875,CN1C2C3C2OC13C,0.4444444444444444
-387.38297,-377.2113037109375,CCCC1C2OC1(C)C2,1.0
-418.088581,-448.4994201660156,O=C(OC=O)CC=O,0.6363636363636364
-363.551285,-363.587646484375,N#CCC(CCC)C#C,1.0
-422.988768,-421.7547912597656,CCNC(C=O)=NCC,1.0
-425.443154,-415.8643493652344,N#CC12NC1CCCO2,0.40625
-468.846367,-476.390380859375,O=CCC1=COC(=O)N1,1.0
-358.862575,-362.9942321777344,C#CC#CCCN(C)C,0.5217391304347826
-439.148441,-438.0359802246094,CC1OC(=O)C11CCN1,1.0
-399.515194,-413.99664306640625,CN=C1OC=NC1C#C,0.5666666666666667
-405.810142,-404.82220458984375,ON=C1C2CC3CC3C12,0.68
-420.63082,-428.1764831542969,CCCCOC1CC1O,1.0
-352.374062,-346.18084716796875,CC(C#C)C(C)C=O,0.7
-349.014316,-362.84136962890625,O=C1CC2=CC3C2C13,0.42857142857142855
-387.126744,-379.3631286621094,N=C1OCCC2NC12,1.0
-421.921676,-427.4853515625,CC#CC1(CO)CC1O,1.0
-422.99062,-425.4878845214844,CCC1OCCOC1C,1.0
-434.142222,-434.9666748046875,O=C1NC2C3C(=O)C2C13,0.55
-342.824882,-349.1527099609375,OCC1CN=CN1,0.4
-437.923953,-433.19244384765625,N1C=NC1C1(CCO1)C#N,0.5333333333333333
-356.443578,-376.2391357421875,O=C1C2C3CC1NC23,0.4642857142857143
-455.230428,-457.1893310546875,COC1=NC(=N)C=CO1,1.0
-432.959306,-421.4485778808594,CC1(C)NC(=N)C1(C)O,0.5416666666666666
-423.060074,-419.8804626464844,OCC1CC2CC(=C1)O2,0.45161290322580644
-361.448197,-345.5884704589844,CC1(NCC1C)C#N,0.6153846153846154
-415.919682,-413.2669982910156,NC1=CNC2=C1N=CN=C2,0.4666666666666667
-401.036084,-407.13494873046875,COC1CC2CNC12C,0.5
-396.012103,-405.58795166015625,O=C1CNC2CCC2=C1,1.0
-454.03248,-454.19317626953125,NC1=CC(COC)=NO1,1.0
-461.398788,-449.60186767578125,N1C23CC=NOCC12O3,0.25
-387.134473,-397.5213317871094,CNC1=C(O)NC=N1,1.0
-351.222425,-348.1611328125,CC1=CC2COC1C2,1.0
-421.878689,-428.3201599121094,NC1=C(O)N=C(C)O1,1.0
-364.873113,-363.1905517578125,CC1=CNC(C#C)=C1C,0.7083333333333334
-401.97732,-404.36700439453125,CCN1C(O)=CC1C#C,0.37142857142857144
-281.520391,-272.83489990234375,COCC(C)C,1.0
-387.086731,-380.6070556640625,CC1CC11COC1O,0.5652173913043478
-439.078376,-430.84722900390625,O=C1OCCC11CNC1,0.6
-450.120491,-437.4192810058594,CC1(O)CC2NCC12O,0.46153846153846156
-421.82934,-417.9705505371094,CNC1CC(N)(N1)C#N,0.4666666666666667
-377.546132,-398.6197204589844,N=C1OCOCC=C1,1.0
-475.097437,-481.4059753417969,OC1CCOCC(O)=N1,0.4
-439.12365,-418.2165832519531,CC1=CC(O)=NCC1=O,0.39285714285714285
-347.528283,-343.81201171875,N#CC1=NCCCC1,0.42857142857142855
-462.012257,-441.76318359375,NC1=NC(=CN1)N1CO1,0.40625
-455.180137,-448.7477722167969,OCC1=NC(=O)NC=C1,1.0
-364.889154,-354.02520751953125,CC1CN2C=COC12,0.2903225806451613
-456.593667,-453.3231201171875,COC1NC1(N)C(C)=O,0.375
-424.223607,-418.7420349121094,CCC1(CNC=O)C=N1,0.4666666666666667
-400.683928,-394.08026123046875,COCN1N=CN=N1,0.56
-399.817507,-368.392333984375,N#CCCC1(CC1)C#N,1.0
-453.998837,-449.2728271484375,OC(CCC(N)=O)C#N,1.0
-418.065241,-412.6343688964844,O=C(C#N)C1(CN1)C#C,1.0
-464.962126,-459.18218994140625,ON=C1CC(O)C1C#N,1.0
-459.013018,-455.20050048828125,CN1N=C(O)C=CC1=O,1.0
-358.881789,-369.5510559082031,O=CC1=CC2NC2C1,1.0
-379.960953,-387.17718505859375,CCC1C(NC11)N=CC1,0.35294117647058826
-421.771205,-419.44287109375,NCC(=N)OCCC#C,0.5769230769230769
-423.046782,-413.7898254394531,CC(CNC(=O)C)C#N,1.0
-453.980982,-447.69049072265625,O=CCC(=O)C(N)C#N,0.5714285714285714
-365.126868,-336.4811096191406,FC1=NNN=N1,0.45454545454545453
-440.260878,-435.98492431640625,N=C1OCCOCC=C1,1.0
-423.078344,-421.54931640625,CC1C(=O)OC2CC2C1,1.0
-403.175241,-397.3656005859375,CNC(CC(C)C)C=O,0.48148148148148145
-415.685921,-417.76214599609375,CC1=C(O)NC(C)=C1N,1.0
-460.236814,-449.98846435546875,C1CC(=O)OCC(=O)C1,1.0
-440.313684,-453.6149597167969,CC12CN1C(=N)OCO2,0.41379310344827586
-419.273403,-423.7909240722656,NC1=C(C=O)C(=N)O1,0.4642857142857143
-388.29323,-427.346435546875,CC12C3OC3C(C1)OC2,1.0
-424.253865,-423.4315185546875,CNC1=COC(CC)=N1,1.0
-404.322236,-402.556640625,N#CC1CCCOCC1,1.0
-420.534738,-424.9194030761719,O=C1CCCC11COC1,1.0
-399.825997,-400.70867919921875,ONC1=CC(O)=CC1,0.24242424242424243
-400.760821,-404.9134521484375,O=CNC1CCCO1,0.4666666666666667
-377.556266,-381.7425842285156,N#CCC1C2N3CC3C12,1.0
-351.153817,-353.5849914550781,CC(C#C)C1(C)CCC1,0.8
-342.803771,-349.4367370605469,C1CCC1=NC=NC,0.2916666666666667
-387.120874,-385.1241760253906,CCOC1C2CC1C=C2,1.0
-388.330158,-385.8370361328125,COCC1C(C)C2CC12,1.0
-396.956966,-411.083251953125,C1OC2(C3CC2C3)C=N1,0.3448275862068966
-423.007053,-417.0020446777344,CCC1CNC(=O)NC1,1.0
-439.082939,-459.37432861328125,CC(=NC)OC(=N)OC,0.5238095238095238
-470.054207,-453.70965576171875,COCC(=O)NC(C)=N,1.0
-380.863085,-386.3686218261719,CCCC(N)C(C)C#N,0.625
-489.895875,-479.9916076660156,O=CCN1N=COC1=O,1.0
-437.983604,-433.735595703125,CC(N)(C=O)C#CC=O,0.5652173913043478
-418.019088,-414.1116027832031,COC(=O)NCC#N,1.0
-424.238523,-440.09246826171875,N=COCC1OC1=O,0.5517241379310345
-439.173019,-422.14276123046875,N=C1NN=NC=C1C#N,1.0
-363.682718,-366.3294677734375,CC1C2CC32C1CCN3,0.4482758620689655
-437.944856,-437.0490417480469,O=C(CCC#C)N1CO1,0.5714285714285714
-459.01423,-462.5219421386719,OC(C#C)C1COC1=O,1.0
-421.821769,-421.32244873046875,CCC1C2NC1(C)OC2=N,0.46875
-435.282275,-436.4506530761719,COCC(OC)(C)C#N,1.0
-382.175046,-383.6905212402344,CC(C=O)C1OC1C,1.0
-397.017456,-400.2729187011719,O=C1CCC2(C#C)NC21,1.0
-432.891811,-431.54705810546875,OC1=CCC2OC=NC12,0.6
-454.000967,-457.41180419921875,CC(=O)C12OC1C(N)=N2,0.3235294117647059
-401.850151,-406.564453125,CC#CCC1(CO)CN1,1.0
-377.531871,-356.82012939453125,CCC(C)C(NC)=O,1.0
-385.922836,-387.71270751953125,C1C2CC3=CC(O3)C1C2,0.3103448275862069
-417.933815,-453.29400634765625,O=C1C2OC1=CNCN2,0.29411764705882354
-439.112823,-434.64739990234375,CN=CON=CN=C1CC1,0.2903225806451613
-416.874427,-413.3586730957031,CN=C1OC(C#N)C1C,1.0
-477.456195,-469.86895751953125,NC1(CCOC1=O)OC,0.5517241379310345
-402.015825,-403.5078430175781,CN=C1OCC1CO,0.7037037037037037
-423.087653,-432.08917236328125,[NH3+]CCCCCC([O-])=O,1.0
-460.209017,-461.93426513671875,CN1N=C(C=O)C(=O)C1,0.34615384615384615
-388.304767,-390.74139404296875,CCCC1CC11CCO1,1.0
-388.308019,-390.3433837890625,C1C2OC2C=CC3C1C3,1.0
-421.79045,-418.316650390625,OCC#CC(=O)CC#C,1.0
-419.220856,-410.1042175292969,[NH3+]CCCC([O-])=N[N-],0.4583333333333333
-423.018807,-421.20758056640625,CC1(N)C2C3OC3CCN12,0.45454545454545453
-388.299682,-390.4793395996094,O=CCOC1CC1C,0.68
-423.052462,-415.66827392578125,NC(=O)NC1C2CCC12,1.0
-416.662827,-424.0516357421875,CC(CO)NC1CC1N,0.36666666666666664
-403.111684,-397.8895568847656,CC12CN(CO1)C=CC2,0.35294117647058826
-367.184876,-366.509765625,C#CC1N=CC=CC=C1,0.375
-383.800986,-381.46722412109375,CC#CC1(CO)OC1,1.0
-385.927353,-392.22467041015625,C#CC(COC)C1CC1,1.0
-387.10685,-389.273193359375,CC1CC2(CCCC2)O1,1.0
-387.159534,-386.8666687011719,C1CC2OC3C4C3C1C24,0.6190476190476191
-437.951422,-426.19635009765625,COC=NC1CCOC1,1.0
-460.190063,-462.3069152832031,OCC1(C=O)C2CCOC12,0.6896551724137931
-494.936462,-442.40753173828125,COC([NH3+])CC([O-])=O,0.5769230769230769
-424.280985,-442.1609191894531,CNC1=C(OC=O)C=C1,0.3142857142857143
-432.922278,-429.5076904296875,OCC#CC1=CN=NN1,1.0
-387.105792,-387.4813537597656,OC1(CC#C)C=CCC1,1.0
-415.4296,-417.8213195800781,OCC1NC1C#CC#N,1.0
-380.939027,-378.17596435546875,OCC1COC1=O,1.0
-404.374069,-404.51422119140625,NC1=COC2=CCCC12,0.3333333333333333
-396.943132,-404.4705810546875,C1OC2C3C(C#C)C3N12,0.4827586206896552
-421.771213,-425.02850341796875,OC12COC1(C)C1CC21,1.0
-437.908786,-430.75933837890625,CC(NC1CO1)N1C=N1,0.29411764705882354
-403.136698,-401.3584899902344,CN=C1CC(C=O)(C)C1,0.64
-419.226471,-416.8089599609375,COC1CN2C3C2CN13,0.4074074074074074
-415.416666,-427.3207702636719,CCN1N=NC=C1F,0.5769230769230769
-454.017573,-452.6891174316406,O=C1NC2(COC2)C=N1,0.45161290322580644
-404.338098,-390.37139892578125,CN1C2CC2C(O1)C#C,0.40625
-396.888006,-398.0347595214844,O=C(C#N)C(C)OC,1.0
-367.263821,-348.6512756347656,CC1COC(C1)NC,0.5454545454545454
-401.955477,-408.5207214355469,CN1C(C#C)(O)C1O,0.4166666666666667
-424.255946,-425.8121337890625,COCC1OCC1=O,1.0
-432.922705,-441.24163818359375,OC1CCOC2CNC12,0.4827586206896552
-382.132731,-391.6803283691406,CC1CCOCC1O,1.0
-461.38685,-449.46795654296875,OC12NC(C1)OCCN2,0.36363636363636365
-417.143069,-415.51373291015625,N=CNC(C#C)C1CO1,0.6428571428571429
-396.950337,-399.257568359375,CC1=NC=C(N1)N1CC1,0.5714285714285714
-418.025491,-414.80621337890625,N#CCN1C2CC1OC2,0.5384615384615384
-387.092031,-390.0466613769531,C#CCOC1CCCC1,1.0
-363.497806,-365.9195556640625,N#CC1OCC11CC1,1.0
-454.042535,-468.15985107421875,OC(C)(OCO)C=O,0.5416666666666666
-387.070007,-384.8594970703125,C1CC1(CO)C1(C)CC1,1.0
-383.329477,-384.7564392089844,CC#CC12CC(C1)C2=O,1.0
-457.761505,-456.980224609375,CC1=C(F)N=C(N)N=C1,1.0
-404.403024,-406.58984375,C#CC#CC1OCC=N1,0.45454545454545453
-403.132991,-400.82269287109375,CCCCC1(CO1)C#N,1.0
-367.179359,-367.35009765625,O=CNCC1CCC1,1.0
-436.700153,-445.24493408203125,CC(C)C(=O)OCC#N,1.0
-363.897797,-372.08209228515625,O=C1NC2CC2C=C1,1.0
-437.834836,-420.54010009765625,CN1CC1(C)C(=N)C=O,0.4642857142857143
-389.526731,-386.43304443359375,CC(C)C1OCC11CC1,0.6666666666666666
-385.841282,-392.1771240234375,OC12C3CCC1(O)C23,0.5
-474.966123,-472.50732421875,COCCOC(=N)OC,1.0
-387.106408,-388.5654296875,COC12CCC3C(C1)C23,1.0
-419.269407,-411.1583251953125,CN(C=N)C1=COC=C1,1.0
-351.238661,-353.1402282714844,CC#CC1=CC(C)CC1,1.0
-404.421083,-397.8765869140625,C1CC2(C1)NC1C2OC1,0.8181818181818182
-437.888283,-429.60125732421875,CC(=O)C(=O)C#CC#N,1.0
