True_G,Predicted_G,Predicted_SMILES,Tanimoto_Similarity
-349.976125,-354.9745178222656,CCC1=CCCC1CC,1.0
-439.192426,-443.7899475097656,O=C1NCCC2CC1O2,1.0
-351.203872,-355.5025634765625,CC(C)CC1CC1C#C,1.0
-401.891937,-405.8338317871094,C1CC2=C(COC1)C=N2,0.41379310344827586
-423.03892,-421.00189208984375,O=CC1CC(O1)C1CC1,1.0
-439.097677,-435.04229736328125,NC(=O)C1(COC1)C#C,1.0
-429.10233,-422.28826904296875,CC(O)(CC#C)C(C)O,1.0
-387.123312,-387.5093994140625,CC1CCC2OCC12C,1.0
-388.342054,-384.5425720214844,NC(=O)C1C2CCN12,1.0
-387.104535,-388.23895263671875,CC1=CCCCCC1=O,1.0
-425.460298,-420.80877685546875,CC1CC(=N)NC(=O)C1,1.0
-401.984867,-399.73199462890625,CC1C2CC2C(=O)C1=N,0.625
-424.257485,-401.6472473144531,CC1=CCC(CC1=O)O,1.0
-439.135086,-440.21063232421875,CC1OCC(=O)C2NC12,1.0
-458.144075,-459.6636657714844,CCC1(O)COCCO1,0.5185185185185185
-451.51765,-440.5741271972656,CC1(CC(=O)O1)C1CN1,1.0
-459.030712,-462.9190979003906,CC1OC(=O)C1C1CO1,1.0
-440.286127,-432.04962158203125,COC1=NOC(=C)C=C1,0.2857142857142857
-418.034838,-410.4288024902344,CC12N=CN3NCC1N3C2,0.3611111111111111
-459.00201,-463.8923034667969,OC1C2C3CC1(O)C3O2,1.0
-402.002501,-403.9010925292969,CC1CC(C)(O1)C1CN1,1.0
-327.865272,-322.8561706542969,CC1(CC1)C1CCN1,0.48
-439.10596,-439.6268310546875,CC(=N)OC1=NCCN1,0.5357142857142857
-400.973415,-407.283203125,CC1(CC1)C(=O)C1CN1,1.0
-476.280819,-470.61492919921875,CNC(=O)N(C=N)C=O,1.0
-399.869998,-403.78704833984375,CC1CCC(CC1)=NO,1.0
-403.118189,-393.3363952636719,CC1(C)CC(=O)C1C#N,1.0
-387.078643,-389.6785888671875,CC12CC3CC(C1)C3O2,0.5714285714285714
-439.107847,-438.1662292480469,CC1(CO)CCOC1=N,1.0
-419.264156,-422.79998779296875,CCN=C1OCC11CN1,1.0
-436.636556,-444.42291259765625,OC(C=O)(C#C)C1CN1,1.0
-380.830894,-377.7386474609375,CC(NC=O)CC#N,1.0
-398.319039,-390.05267333984375,OC1CCC=C(C)CC1,1.0
-448.964632,-453.2244873046875,N=C1OC=NC(=O)C=C1,1.0
-384.92015,-386.1960754394531,CC1=C(CC=C1)C(N)=N,0.3548387096774194
-418.03087,-433.7864990234375,OC1C(=N)OC1C#N,1.0
-387.129431,-387.91168212890625,OC1C2CCC3CC3C12,1.0
-385.849971,-389.504638671875,OC12CC3C(CC13)C2C,0.8181818181818182
-418.043822,-419.1087341308594,O=C1C2NC3(CC3)C1N2,0.3548387096774194
-384.662749,-385.66693115234375,CC1=CC2=C(CC=N2)N1,0.40625
-423.042643,-421.50128173828125,O=C1OC2C3C4C3CC124,0.5172413793103449
-404.390381,-406.3539733886719,CCOCC1CC2NC12,1.0
-473.812728,-478.6627197265625,O=COCC1=NCCO1,1.0
-418.548982,-422.0295715332031,OC12CC3(CNC13)C2=N,0.36363636363636365
-388.356031,-390.73590087890625,CC(O)C1C(C)C1(C)C,1.0
-425.483154,-422.868896484375,CC1=NC=C(O)C(=C1)N,0.68
-348.72175,-340.009033203125,CC1=CC2CCC12O,0.4827586206896552
-358.80663,-368.28826904296875,CC12CC3C(C13)C2C#N,1.0
-438.002446,-437.55364990234375,CN1C(=O)C2CC1OC2,0.48148148148148145
-347.82828,-348.64532470703125,CCC(C=O)C=O,1.0
-426.658882,-424.16766357421875,CCC1CC(O)C(=O)C1,1.0
-404.446848,-404.0440673828125,CN1CC(C)(C)C(=O)C1,1.0
-488.772595,-490.56536865234375,O=C1OCC2OCOC12,1.0
-419.217159,-421.26263427734375,CC1(NC1C#N)C1CO1,1.0
-456.400047,-454.0007629394531,CN1C=NC(=N)OC1=N,0.6296296296296297
-460.194271,-448.9683837890625,NC(=O)C(=O)N1CCC1,1.0
-435.3612,-437.516845703125,N#CC1OC2CCC2O1,1.0
-404.383962,-402.1883544921875,CC(NC(C)=O)C1CC1,1.0
-388.316473,-389.20294189453125,CCC12CC(O)C1C2C,1.0
-349.000758,-353.359130859375,CCC1(CC1)C#CC#C,1.0
-415.589184,-424.4694519042969,CC1(C)NC(=O)C11CN1,1.0
-461.40272,-478.3079833984375,COC1=NCC(O)=NN1,0.4666666666666667
-382.609605,-385.5234375,CC1C2OC(=O)C=C12,0.5357142857142857
-349.043328,-345.18292236328125,C#CCCCCCC#C,1.0
-403.184484,-403.7778625488281,OC1CC=CCC1C#N,1.0
-437.908996,-429.115234375,CC1(C=O)C2CC12OC,0.42857142857142855
-367.29941,-369.2915344238281,CCC12C3C4C1N3C4C2,0.5769230769230769
-453.929381,-456.053466796875,OCC12OC3C1N2C=N3,0.4
-439.154196,-384.10296630859375,OCC1(COC11)CC1,0.75
-416.821595,-401.3504943847656,OC1C(OC1=N)C#N,1.0
-439.013891,-441.3141174316406,CC1COC(=N)OCC1,1.0
-437.962018,-446.86431884765625,CC1CC(=O)C(CO)N1,0.4838709677419355
-387.171972,-394.46710205078125,CC1C2CC(O)C1O2,1.0
-395.824113,-399.8708190917969,OC12CC1C1NC21O,0.5263157894736842
-455.216918,-452.0032653808594,OC1CCNCC(=O)N1,0.5185185185185185
-419.22974,-419.72625732421875,CC1C2NC(=O)N1C2C,0.5833333333333334
-431.480006,-419.8653564453125,CC1(C#N)C2CN2CO1,0.4666666666666667
-461.400819,-457.0115661621094,OC1C2COC(O)C1C2,0.5384615384615384
-347.861999,-344.83282470703125,O=C1CCC(C1)C#C,1.0
-387.070857,-387.916015625,OC1CC11CCCC=C1,1.0
-425.485949,-421.0572814941406,CC1C2C3CC(O)(O)C123,0.4074074074074074
-326.791728,-325.05615234375,CCC1(CC1)C1CN1,0.5652173913043478
-458.99707,-461.9561767578125,OC1CC2=C(O)C(O)C12,0.3333333333333333
-440.327776,-435.91253662109375,CC(=O)C1(CN1)C(C)=O,1.0
-466.20727,-460.1181945800781,CC(CC=O)(CO)CO,1.0
-404.38221,-403.60833740234375,CC1C(C#C)C2C(O)N12,0.52
-460.147977,-459.955322265625,COC1C(O)C11COC1,1.0
-250.507275,-246.7562255859375,CC(C)CC#N,1.0
-439.058754,-432.586669921875,O=C1C=CN2CC2C1=O,0.43333333333333335
-438.994812,-445.74737548828125,OCCC1(CN1)C1CO1,1.0
-437.884722,-435.90679931640625,CC1C(O)CC1(O)C#N,1.0
-401.961936,-405.33349609375,CC1C(O)C11CC2CN12,1.0
-365.933715,-369.21258544921875,CC1C=CC2C3CC2N13,0.5217391304347826
-423.002134,-425.9742126464844,CC1CC(=O)C=C1CO,1.0
-435.375224,-442.5877990722656,OC1CCC(=N)C11CO1,0.5714285714285714
-461.370109,-451.7408752441406,O=C(C#C)C1(O)CC1O,1.0
-380.004859,-384.8441162109375,CC(=O)C1=CC=CO1,1.0
-424.250889,-424.6549072265625,CC1C2OC(C)C1CO2,1.0
-440.316534,-433.21356201171875,CC1=CC(O)=C(O1)C#N,0.6153846153846154
-417.99493,-400.9054260253906,CC1(CC1O)NC=NC,0.41935483870967744
-401.902441,-408.20941162109375,COCC1C2C3CC1N23,1.0
-418.006117,-402.4602966308594,OC1C=CC2C3C1C3CN2,0.4074074074074074
-458.966775,-459.63818359375,OC1C(O)C11CC1C=O,0.5652173913043478
-389.519995,-385.3695068359375,CC1C2OC1C1CCC21,1.0
-475.072101,-472.580322265625,CC1=NON(C=O)C=N1,0.3235294117647059
-453.981885,-455.327392578125,CC(C)OC1=NOC=N1,0.5769230769230769
-418.00649,-410.4152526855469,CNC(=O)C(=O)C#N,0.5652173913043478
-424.229302,-423.71527099609375,OC1CC2CC1(CO)C2,0.625
-416.784726,-419.0503234863281,CC1(OC=CC11CN1)C#N,0.42424242424242425
-469.983183,-478.1354064941406,O=CNC(=O)CN1NC1,0.5714285714285714
-439.126698,-441.95556640625,CC1=CNC(O)=C1C=O,1.0
-400.757167,-405.82403564453125,CC1(C)CC(=O)C11CN1,1.0
-425.484465,-427.1958923339844,CC(O)C1CCC(O)C1,0.6818181818181818
-350.221669,-346.700927734375,CC1C=CC(C)C1O,1.0
-395.851398,-402.3964538574219,CCC(C)(C)OC1CN1,0.52
-404.356444,-409.6387939453125,CCN(C)C1CC(O)C1,0.4444444444444444
-436.554934,-439.42352294921875,NC1C=CC(O)C11CO1,0.6818181818181818
-348.686662,-345.54412841796875,CC(C)C(C=O)C#C,1.0
-454.014543,-451.41510009765625,O=CN1CCC(NC1)O,0.5185185185185185
-387.117308,-390.0262451171875,CC1CC2CC3C(O2)C13,1.0
-440.266738,-442.82012939453125,OC1CC2(O)CC2N=C1,0.43333333333333335
-384.697053,-381.5069580078125,CC1CC2(CCN12)C#N,1.0
-476.314985,-472.71990966796875,CC(O)C1=NNC(=O)N1,1.0
-361.496947,-349.94793701171875,O=CC1C(C#C)O1,1.0
-350.264123,-358.96624755859375,CC(C)C1(O)CC1C,1.0
-424.210322,-413.5747985839844,CC1=NC(C=C1)OC=N,0.34285714285714286
-388.294724,-387.7458801269531,CC1CC(C)C(=O)CC1,1.0
-363.819901,-366.27947998046875,CC12CC3(C#C)C1CN23,0.6153846153846154
-396.94354,-399.01031494140625,CC1(CC1O)C1CCN1,0.6521739130434783
-401.929866,-405.639404296875,CC1CC(=O)CC1NC,0.5714285714285714
-441.490698,-438.9951171875,CC(=N)OC1CCOC1,1.0
-454.001331,-465.5896301269531,OC12CC3C(OC13)C2O,1.0
-419.279912,-422.042724609375,COC1=NC(C)=NO1,1.0
-403.110382,-403.6986999511719,CN1CC2(C)CC(=O)C12,1.0
-404.450196,-400.15447998046875,CCC1(CC(=O)C1)C#N,1.0
-489.886548,-490.39459228515625,OCC1=C(O)OC(=O)C1,0.3548387096774194
-423.049419,-424.4036865234375,NC1C2CC(O)C2C1N,0.5263157894736842
-404.363601,-402.5087890625,CC(C)(C#C)C(=N)C=O,0.56
-366.044168,-371.32672119140625,CCC(C)C12CC1CN2,0.46875
-423.052608,-405.202392578125,CCC1=C(C)OC(C)=N1,0.625
-472.366012,-470.205078125,CC(=O)OC(=O)C1CN1,0.75
-363.872495,-369.3279724121094,CC(C)C1C2C3CC3N12,1.0
-403.198568,-405.4895935058594,CC1CNCC1(C)C=O,0.52
-459.003296,-458.48223876953125,COCC(=N)OCC#N,1.0
-434.150384,-443.24951171875,OC1C2C=CC(=O)NC12,1.0
-454.029943,-454.3852233886719,CCC1=C(O)NC(=O)N1,1.0
-423.071403,-428.88616943359375,CCC(C)(C)OCC=O,1.0
-405.549519,-407.3578796386719,CC1CC2(C)C(O)C2N1,0.4827586206896552
-346.511981,-347.5596618652344,CC1C2C1C(C2O)C,1.0
-387.38297,-390.4952392578125,CC1CC2C3OC3C1C2,1.0
-418.088581,-405.6039733886719,CC1=CNN=C1NC=N,1.0
-363.551285,-358.6424865722656,CC1C2NC(=O)C1=C2,0.39285714285714285
-422.988768,-421.2835388183594,CCCC(=O)C(C)(C)O,1.0
-425.443154,-420.62738037109375,CC1OCC23OC(C2)C13,1.0
-468.846367,-452.74261474609375,NC1=C(O)C=C(O1)C=N,0.72
-358.862575,-367.79876708984375,C1CN1C12CC=CC1C2,1.0
-439.148441,-442.2423095703125,COC1C=CCOC=N1,0.5517241379310345
-399.515194,-402.2101135253906,CC12CCC1C(C)=NO2,0.40625
-419.261679,-413.67822265625,O=C1CC(C#N)C1C#N,1.0
-405.810142,-407.994140625,CN1CC1CC1CC1O,1.0
-419.22979,-420.0518798828125,CC1=NC(C#N)C(C)O1,1.0
-420.63082,-424.0137939453125,O=CC1CC2(CC2)CO1,1.0
-352.374062,-343.75494384765625,OC12CC1C(C2)C#C,1.0
-349.014316,-348.5872802734375,CCC(C#N)N(C)C,0.6363636363636364
-387.126744,-391.1053771972656,CC1CC11C2CCC1O2,1.0
-421.921676,-418.66876220703125,CC12C3C1C(O)CC2O3,0.5925925925925926
-422.99062,-425.2538146972656,CC12CC1(OC2)C1CO1,1.0
-434.142222,-434.7402648925781,OCC(OCC)CC#N,1.0
-342.824882,-345.4125061035156,CN1C=CN=C1C#C,1.0
-437.923953,-445.7071838378906,CC1CC(O)C(=O)N1C,1.0
-356.443578,-374.4141845703125,CC12CC(C#N)C1O2,1.0
-455.230428,-452.5968017578125,OC1CNC(=N)C(=O)C1,1.0
-432.959306,-435.42474365234375,OCC1CCC1C(N)=O,1.0
-423.060074,-425.2637023925781,OCC1C2CCC(C1)O2,1.0
-361.448197,-367.09326171875,CC12C3CC4C(C)(C13)N24,1.0
-469.979498,-464.0338439941406,CC(=O)N1CCN1C=O,0.391304347826087
-415.919682,-417.06982421875,OC1CC2=CNN=C2C1,1.0
-401.036084,-401.6820373535156,O=C1C2C3CC4C1N4C23,1.0
-396.012103,-405.4764404296875,CC1(CC=O)CC1C#N,1.0
-454.03248,-460.6690673828125,CC1=C(N)OC(O)=C1N,0.6666666666666666
-461.398788,-461.48883056640625,OC1C2C3OC1(CO)C23,1.0
-387.134473,-388.71453857421875,CC1C2CC(C)(CO)C12,1.0
-351.222425,-345.95977783203125,CC12CC(C)(C)C1(C)C2,1.0
-364.873113,-365.714111328125,C#CC12CC3C4N(C14)C23,1.0
-401.97732,-401.84747314453125,CC1=CC(=N)OCO1,0.5185185185185185
-281.520391,-298.210205078125,CC1C2C3CC2N13,1.0
-387.086731,-380.2874755859375,CC12CC(C)(C1)C(=O)C2,1.0
-439.078376,-436.2235107421875,CC12CC(C1O)C(=O)N2,1.0
-450.120491,-444.5203552246094,CNC1=NC(C)=NC1=O,0.32142857142857145
-421.82934,-425.425537109375,OC1C2CCC(CO)C12,1.0
-377.546132,-369.0889892578125,CCC1(CC1C)N1CC1,1.0
-475.097437,-468.19854736328125,OC1=CNC(=N)C(=O)N1,1.0
-439.12365,-434.8450927734375,O=CC1C2COC=NC12,1.0
-347.528283,-358.7140808105469,CCC(O)CC=O,1.0
-462.012257,-464.7755126953125,OC12CCC1(O)C1OC21,1.0
-455.180137,-449.39337158203125,OC1C2(O)CN3CC1N23,0.37037037037037035
-364.889154,-367.83831787109375,CCC(C)C(C)CC#N,1.0
-398.627,-388.79364013671875,CC1=CC(=COC1)C#N,0.35294117647058826
-456.593667,-457.80908203125,CC1OCC1C(=O)C=O,0.5769230769230769
-440.374896,-439.108642578125,CC1(O)CNCC1C=O,0.5384615384615384
-424.223607,-420.3367919921875,CC1C2OC2CC1(C)O,1.0
-440.270666,-422.72515869140625,CC1(COC1C#C)OC,1.0
-400.683928,-402.2067565917969,N#CCC1CC2CC2O1,1.0
-399.817507,-392.1502685546875,CNC(C#N)C(N)=O,1.0
-418.065241,-418.47222900390625,CC1CC(O)C(N1)C#N,1.0
-464.962126,-463.277587890625,O=C1CC(O)C1CCO,1.0
-459.013018,-448.61944580078125,OCC(C=O)C(=O)C#C,1.0
-358.881789,-351.240478515625,CC1C(=O)NC1C#C,1.0
-379.960953,-385.5860900878906,OCC1C2C=CC12C#C,0.4
-421.771205,-417.2562561035156,CC(O)(CC#N)CC#N,0.75
-423.046782,-417.27606201171875,CN1CC23OC4C2N4C13,0.43333333333333335
-365.126868,-356.936767578125,C#CC1OCC1C#N,1.0
-440.260878,-436.44134521484375,OCC1=CN=C(O)C=C1,1.0
-423.078344,-417.5309753417969,NC(=O)CCC(N)=O,1.0
-403.175241,-403.2010498046875,CCC1(C#N)C2CC1O2,1.0
-415.685921,-422.4051513671875,CC1OC1CCN1CN1,0.5555555555555556
-460.236814,-464.8970947265625,OC(CCC=O)C1CO1,1.0
-440.313684,-440.87164306640625,CNC1=C(O)C(O)C=C1,0.3548387096774194
-419.273403,-407.39215087890625,CC1CC(=O)NC1C#N,0.6666666666666666
-477.488104,-476.43212890625,COC(CC(N)=O)C=O,1.0
-388.29323,-386.54913330078125,CC1C2CCC3C(O3)C12,1.0
-424.253865,-421.8670959472656,NC1=NC=C(C)C(O)=C1,1.0
-404.322236,-403.83251953125,CCC1=NCCCC1=O,0.4827586206896552
-420.534738,-423.51513671875,COC1C(C)C1(O)C#C,1.0
-399.825997,-394.85693359375,C#CC12CCC1NC2=O,1.0
-400.760821,-399.2374267578125,CC1(C)NC1(C=O)C#C,1.0
-377.556266,-380.1593017578125,CCN(CCC#C)C#N,0.4827586206896552
-351.153817,-352.9041748046875,CCC1(C)CC2CCC12,1.0
-342.803771,-357.06689453125,CC1=NNC(N)=C1C,1.0
-387.120874,-385.4772033691406,CC#CC1CCC(=O)C1,1.0
-388.330158,-388.64337158203125,O=C1CC2CC3(CC3)C12,0.56
-396.956966,-409.8634948730469,CC1(C)C2OC3(CN3)C12,0.46153846153846156
-423.007053,-419.4021911621094,CC1(C)CN=CN1C=O,1.0
-439.082939,-438.6812744140625,CC1CC(O)(CO1)C#N,1.0
-470.054207,-466.51934814453125,N=C1OC=C(N1)N1CO1,0.6071428571428571
-380.863085,-380.3712158203125,CC1C2CC(N2)C1C#N,0.6666666666666666
-489.895875,-483.946533203125,OC12CC=C(O1)C(=O)O2,0.3125
-437.983604,-441.41998291015625,OC12CC3C(COC13)N2,0.4482758620689655
-418.019088,-434.5768737792969,CNC1=C(O)N=CO1,1.0
-424.238523,-425.88134765625,CCC1(C)CC(O)C1=O,1.0
-439.173019,-442.4405212402344,NC1=NC(=N)C=CCO1,0.45161290322580644
-363.682718,-366.8409118652344,CCC12CC3C(C1)NC23,0.4642857142857143
-437.944856,-444.0215759277344,CC(C)OC(=O)CNC,1.0
-459.01423,-452.6992492675781,OCC(O)CC(=O)C#C,1.0
-400.732941,-406.2075500488281,CC1(C)C2CC2(C=O)CN1,0.5172413793103449
-421.821769,-425.32904052734375,O=C1CCC2(CC12)C=O,1.0
-489.885828,-486.97320556640625,OCC1=COC(O)=NN1,0.2857142857142857
-435.282275,-439.88909912109375,CC1(O)CC2(CN2)C1=O,1.0
-382.175046,-382.595458984375,CCN(CC#N)C1CC1,1.0
-364.698259,-383.6630859375,CC1CN=C2CC=CN12,0.5
-397.017456,-403.02197265625,CC1C(C)=CC1(O)C#N,0.40625
-432.891811,-438.46929931640625,OCC1COC=NCC1,1.0
-454.000967,-457.3541259765625,CC12OC1C(=O)NC=N2,0.4838709677419355
-401.850151,-404.3625793457031,COC1CC2(CC2C)N1,0.52
-377.531871,-377.2772216796875,CN1C2CC2(C)C1C#N,1.0
-385.922836,-382.51458740234375,O=CC1C2CCC1O2,1.0
-417.933815,-413.42132568359375,NC(=O)C1C2N3CC3C12,1.0
-416.874427,-415.51483154296875,O=CCC(=O)CC=O,1.0
-477.456195,-458.6284484863281,CN=COCC(=O)C=O,1.0
-402.015825,-403.9404602050781,OCC1C=CC=CC1=N,0.36666666666666664
-423.087653,-425.4661865234375,CC1C(C)C(=O)CC1=O,1.0
-460.209017,-450.7283935546875,COC1=NN(C)C(O)=C1,1.0
-388.304767,-385.2831115722656,COC1CCCC1C#C,0.6153846153846154
-388.308019,-390.04803466796875,CC1C2CC3OC3C1C2,1.0
-475.042089,-476.436279296875,O=CCNC(=O)CCO,1.0
-421.79045,-425.353271484375,CC1=CC=C(O)C(O)=C1,1.0
-326.649189,-311.6962585449219,CC(=O)C#CC=N,0.5714285714285714
-419.220856,-444.3828125,CC(=O)C(NC)C(C)=O,1.0
-423.018807,-426.7647399902344,CCC(C)(CO)C1CO1,1.0
-388.299682,-388.50115966796875,CC1CC11COC1C#C,1.0
-423.052462,-415.44598388671875,CCC(C=O)N(C)C=N,0.6666666666666666
-416.662827,-395.30535888671875,CC12CN1C(C=O)=N2,0.4838709677419355
-403.111684,-403.77374267578125,CCN(CCC=O)C#C,0.4642857142857143
-367.184876,-369.15960693359375,CCCC#CC(C)C#N,1.0
-383.800986,-362.8544921875,CCC1(CCC1O)O,1.0
-385.927353,-389.06964111328125,CC1(C)C2CC(C=C2)O1,0.5384615384615384
-387.10685,-387.5994873046875,CCC12CC3C(O)C1C23,1.0
-387.159534,-388.46978759765625,CCC(C)CC(=O)C#C,0.68
-437.951422,-435.3216857910156,OCC1CNC(=O)C=C1,1.0
-460.190063,-455.5647277832031,CC1(CO1)C1=CON=N1,1.0
-431.725207,-424.73876953125,CCC1(O)CC(O)C1C,1.0
-494.936462,-491.8670349121094,CC1=C(F)OC(O)=C1N,0.6086956521739131
-424.280985,-410.4152526855469,CNC(=O)C(=O)C#N,0.5652173913043478
-432.922278,-441.89990234375,CC12C3COC1C(=O)N23,1.0
