True_G,Predicted_G,Predicted_SMILES,Tanimoto_Similarity
-387.088362,-389.31591796875,COC12CC3(CC3)C1C2,0.5384615384615384
-346.561881,-316.56793212890625,CC#CC12CC(C1)N2,0.52
-458.973467,-432.1709289550781,CC1CN=C(N1)NC=O,1.0
-387.066401,-384.53369140625,CC(=O)C1CC(C1)C#C,1.0
-494.114732,-482.3211669921875,CC1=NOC(=O)NN=N1,0.28125
-461.378753,-461.9769287109375,CN1C(C#N)OC(=N)O1,0.375
-403.185822,-392.5972595214844,CNC1=C(NC=C1)C#N,1.0
-351.16747,-343.09857177734375,CC1CC2CCC12O,0.6086956521739131
-460.183984,-456.540771484375,CC1OC(=O)C1CC=O,1.0
-423.098641,-428.5997619628906,CC12CC3C1OC23CO,0.5517241379310345
-387.1029,-390.7507019042969,C1C2C1C1CC11COC21,0.68
-440.360621,-425.659423828125,COC1C2CC21CCO,0.4838709677419355
-423.04233,-422.245849609375,CC12CC1OC2(C)C=O,1.0
-429.105676,-439.13623046875,CCCC1(NC1=O)C=O,0.41935483870967744
-424.249564,-424.1958312988281,OC12CC3CC1OCC23,1.0
-437.917372,-440.87615966796875,CC1OCC(C1)C(N)=O,1.0
-434.100764,-433.43817138671875,O=C1NC=C(CC#N)N1,1.0
-436.628683,-436.08892822265625,CC1=COC(CO)=C1N,1.0
-431.742325,-447.590576171875,CC1OC1(C)C(=N)C=O,0.5769230769230769
-460.192518,-450.00531005859375,CN=C1OCC(=O)C1=N,0.4666666666666667
-387.092262,-387.2035217285156,CC1(C=O)C2CCCC12,0.5416666666666666
-264.265543,-235.32455444335938,CCC1=CNC1,0.5
-456.370964,-447.4779052734375,CNC1=NOC(=O)C=C1,1.0
-497.321613,-489.20880126953125,NC1=CN=C(O)OC1=O,0.5714285714285714
-346.561918,-360.92236328125,CC1C2C(C)C(=O)C12,1.0
-385.87842,-389.6363525390625,CCC1CC2(CO2)C=C1,0.6428571428571429
-475.057321,-459.5218505859375,FC1=CC=NC(F)=N1,0.5652173913043478
-387.092097,-389.155517578125,C(CCC1CO1)C1CC1,1.0
-470.097152,-479.6957702636719,COCCC(O)C(N)=O,1.0
-403.167884,-386.6039123535156,O=C1CCC11COC1,1.0
-422.999665,-419.02227783203125,OC12C3OC1C=C(C2)C3,0.3125
-437.936986,-431.2208251953125,NC1=NC2C(NC1=O)=C2,0.36363636363636365
-448.991406,-455.0206298828125,OC1(COC=N1)C1CN1,0.5483870967741935
-350.227372,-352.4366455078125,CC#CC1(C)CC1C#C,0.625
-403.201409,-403.7623596191406,O=CC1C2CCC12C#N,0.5
-388.263699,-389.4249267578125,OC12CC3CC1CCC23,1.0
-473.911097,-474.4732666015625,C1OC1C1COC1=NO,0.6153846153846154
-401.859982,-405.81817626953125,CC12NC1C(=O)C2(C)C,1.0
-351.179146,-354.6690673828125,CC1CC2(CC2)C1=O,1.0
-421.792168,-393.021484375,N=CC1=CNC(=NO1),0.24324324324324326
-351.162409,-351.997314453125,CC(C)C(CC#C)C#C,1.0
-480.986014,-470.9285888671875,CN(C)C1=NON=C1O,0.5416666666666666
-395.962168,-405.284423828125,C1COC=NC1C1CC1,1.0
-450.213032,-441.4519348144531,C1COC2=CON=CC2=C1,0.3142857142857143
-349.978662,-351.5611877441406,CC1=C(C)C2CC12C#C,0.42857142857142855
-570.633876,-551.7979125976562,CC(CO)C(=O)OC(F)=O,0.56
-387.365425,-353.76849365234375,NC(=O)C1COC1,1.0
-401.987442,-401.0957946777344,CN1C=CCC(O)C=C1,0.42857142857142855
-437.999609,-440.0858154296875,CC1OCC1NC(C)=O,1.0
-434.093775,-432.8883056640625,N=C1OCC2CN=NC12,0.4482758620689655
-387.121971,-389.46002197265625,CC1C2C3COCC12C3,0.5
-424.218001,-422.0001220703125,OC1C=CC2(OC12)C#C,0.6071428571428571
-418.088099,-412.379150390625,OCC(CC=O)C=O,1.0
-460.160032,-459.87103271484375,O=CC(COCC=O)C#C,0.6428571428571429
-436.505375,-438.5975646972656,O=CNC1=CC2CC12O,0.45454545454545453
-423.017694,-425.5635986328125,O=CCOCCC1CC1,1.0
-420.465841,-413.58441162109375,CC12CN1C(=N)C(=O)C2,1.0
-404.343196,-399.4970703125,CC(CC#N)(C#C)C=O,1.0
-403.081883,-403.5006103515625,CC1CC(=O)N1CC#C,0.6551724137931034
-388.301237,-406.10992431640625,CN(C=O)C(=N)C=N,0.5454545454545454
-458.98596,-446.23876953125,CC1CON=NOC1=C,0.2857142857142857
-380.864355,-401.6979675292969,C1C2OC=NC1CO2,1.0
-423.000144,-416.65185546875,CC1=C(NC(=O)N1)C#C,1.0
-349.976125,-354.1949462890625,CCCCC1CC1O,1.0
-439.192426,-431.95562744140625,CC1=C(ON=CO1)C#C,0.3333333333333333
-351.203872,-351.23681640625,C#CCC1CC2CCC12,1.0
-423.03892,-422.0663146972656,CC12CC(O)C1CCO2,0.72
-439.097677,-433.8842468261719,NC(CC(O)C#C)C=O,0.5714285714285714
-429.10233,-425.0404052734375,O=CC1C=C2C3OC3C12,0.36363636363636365
-388.342054,-390.6128234863281,CCCCC1(C)OC1C,0.625
-387.104535,-388.44287109375,CCC1=CC(O)C2CC12,0.4838709677419355
-425.460298,-428.14935302734375,OCC1=CC2OC12C#C,0.4
-401.984867,-400.7686767578125,CCC(CC1CO1)C#N,0.6428571428571429
-424.257485,-437.8295593261719,C1C2C1C1OC=NC2O1,0.5
-383.410945,-390.01116943359375,CCC1(C)CC11COC1,1.0
-439.135086,-438.7952880859375,N=COC12CC(C1)C2O,0.6153846153846154
-451.51765,-455.0411071777344,OC(C)OC(=N)C1CN1,0.4666666666666667
-459.030712,-457.1605529785156,CC1CC(OC=O)C1=O,0.5769230769230769
-440.286127,-441.29229736328125,CC1(CO)OC11CC1N,0.4666666666666667
-459.00201,-454.0792236328125,COCOC(=O)CC#C,0.625
-346.624324,-359.7474365234375,OC(CO)C1CC1,0.7647058823529411
-402.002501,-404.06005859375,CN1CC2(COC2)CC1,0.4230769230769231
-327.865272,-322.509033203125,CC1=CC(NC1)C#C,0.6923076923076923
-439.10596,-421.7002868652344,C[NH2+]C(C)C(C=O)C[N-],0.37037037037037035
-476.280819,-427.10333251953125,OC1=C(OC=N1)N=N,0.6071428571428571
-399.869998,-411.25830078125,CNC1(NC1C#N)C#N,0.4444444444444444
-403.118189,-402.56646728515625,COC12C3C4N3C1C24C,1.0
-387.078643,-379.8621520996094,N#CC12C(CC1N2)C#C,1.0
-439.107847,-428.3597412109375,CN1CC1(CO)NC=N,0.4074074074074074
-419.264156,-419.35504150390625,CC1N2C(C1C2)OC=N,0.5185185185185185
-436.636556,-443.0660705566406,COC1CC(=N)C1(C)O,0.5714285714285714
-380.830894,-380.82952880859375,N#CCN1CC21CCC2,0.6153846153846154
-398.319039,-404.52783203125,COCC(C)(C)CC#N,1.0
-448.964632,-425.60491943359375,CC1OC=NC1(C)C=O,0.5185185185185185
-423.044733,-424.3202209472656,COC1CC11CCOC1,1.0
-384.92015,-386.8819580078125,CC1(C)CC=CC1(C)O,0.6190476190476191
-418.03087,-428.51910400390625,CC1C2COC1(C2)C=O,1.0
-387.129431,-387.49713134765625,CCOC(C)C#CC#C,1.0
-385.849971,-384.7625732421875,ON=C1CC2CCN12,0.3793103448275862
-426.6559,-450.3848876953125,CN(O)C1CN=CO1,0.4827586206896552
-418.043822,-418.2892761230469,CC12OC1C1C2OC1C,0.5217391304347826
-384.662749,-380.2530212402344,C1OC1C1CC2OC12,1.0
-423.042643,-417.459716796875,CCN1C=CC(O)=C1N,0.5714285714285714
-404.390381,-402.9700927734375,CN1CCC11COC1C,0.6666666666666666
-473.812728,-481.204833984375,OC1COC1C=NC=O,0.45161290322580644
-418.548982,-414.20745849609375,CC(O)C1CNC1=O,1.0
-388.356031,-376.6172180175781,CN1C2(C)C3CN2CC13,0.4166666666666667
-425.483154,-419.80303955078125,NC1CC2(CO2)C1C#N,0.5714285714285714
-348.72175,-344.7427062988281,CC1CC2C3OC3C12,1.0
-358.80663,-343.01519775390625,N#CC1=NCCNC1,0.42857142857142855
-438.002446,-435.14288330078125,CC(O)C1=CN=NC=N1,1.0
-347.82828,-355.87945556640625,CC1CC2(CC2=O)C1,0.7142857142857143
-426.658882,-436.4417724609375,N=C1NC(CC=O)=NC1,0.6428571428571429
-404.446848,-404.813232421875,NC1=CC(CO)=CC=C1,0.56
-488.772595,-485.8350524902344,CC(=NO)C1=NON=N1,0.4666666666666667
-419.217159,-413.26788330078125,CCC1N=COCC1=N,0.42424242424242425
-456.400047,-460.4330749511719,OC12COC1CCC2=O,1.0
-460.194271,-454.26806640625,CC1(COC1(C)O)C=O,0.5833333333333334
-435.3612,-426.21697998046875,OC1CC1CC1OC1C,1.0
-388.316473,-391.54461669921875,CCOC12C3CC1(C)C23,0.46153846153846156
-349.000758,-364.5009765625,CCC#CC1=CNC=C1,1.0
-415.589184,-419.74981689453125,OCC1NCC11CCN1,0.4375
-382.609605,-401.28314208984375,CC(O)C1(CO)CC1,0.6363636363636364
-349.043328,-352.0056457519531,C#CC1=COC1=O,0.4642857142857143
-403.184484,-408.19744873046875,CC1(OC2CC=N1)C=C2,0.4
-437.908996,-442.96185302734375,COC1C2C(O)CC2=N1,0.375
-367.29941,-365.79376220703125,CNC1=C(O)C=CC1,0.3103448275862069
-453.929381,-453.2149353027344,CC1(C)NC(=O)C(=O)N1,0.4090909090909091
-439.154196,-428.1046142578125,CC1(C)CC(CO)CO1,1.0
-416.821595,-417.67987060546875,O=CC#CC1=NNC=C1,0.5333333333333333
-439.013891,-435.944091796875,COCC1CC1OC=N,1.0
-437.962018,-432.7777099609375,CC12OCC3C1C(=O)N23,0.3939393939393939
-387.171972,-388.6495361328125,CC12CCC1C(C)C2O,0.7142857142857143
-395.824113,-406.216796875,CC(C)(CCC#N)OC,0.5833333333333334
-455.216918,-438.2906494140625,NC(C#C)C1OC1C=O,0.6428571428571429
-419.22974,-421.251708984375,CC12OCC1(O)C2C#C,1.0
-431.480006,-440.7698059082031,CC12OC1C1OC21C#N,1.0
-461.400819,-444.1605224609375,N=COCC1=CONC1,0.3611111111111111
-347.861999,-356.9755554199219,CN1C2C3C4C3N2C14,0.3888888888888889
-387.070857,-368.66912841796875,CCCC(C)(C)N1CC1,0.5909090909090909
-425.485949,-426.0655822753906,CC(O)C1=CCC(C)O1,0.40625
-458.99707,-460.7093200683594,CC(O)C1(C)COC1=O,1.0
-440.327776,-439.46746826171875,COC1CCC2(O)CN12,0.35714285714285715
-466.20727,-470.80572509765625,N=COC1C(O1)CC=O,0.48
-404.38221,-399.1243591308594,N#CC1OC2CCCC12,1.0
-460.147977,-443.96234130859375,CC1CC(=NO)COC1,1.0
-250.507275,-217.16970825195312,COC=O,1.0
-439.058754,-426.85198974609375,CC1C=CC(=O)COC1,1.0
-401.950205,-405.9427795410156,C1OCCC(=N)CO1,0.4583333333333333
-438.994812,-440.4438171386719,O=C1OC1C1(CN1)C#C,0.4827586206896552
-437.884722,-438.61968994140625,O=CNCCC1(CO1)C,0.5714285714285714
-365.933715,-361.5782470703125,N=C1OCC11CO1,1.0
-423.002134,-424.82562255859375,OCC1CCOC1C#C,1.0
-435.375224,-437.756103515625,COC(C#N)C1OC1C,1.0
-380.004859,-370.5042724609375,CC1(CN2CC1C#C)C2C,0.3939393939393939
-424.250889,-422.2937316894531,CC1OC2(C)OCC21C,0.4583333333333333
-440.316534,-428.6053771972656,NC(=O)CCC(=O)C#C,1.0
-417.99493,-422.0613098144531,CC1CC(=N)OCC1=N,0.6
-453.997289,-446.185302734375,COC(=O)C(N)(N)C#C,0.64
-401.902441,-404.0301513671875,CC12CCC=C(O1)C=N2,0.3235294117647059
-418.006117,-422.8912048339844,N=C1CC=NC=CCO1,0.5384615384615384
-458.966775,-453.5060119628906,NC1CN(C=O)C1OC,0.5
-389.519995,-380.3003845214844,CC1=CCOC1(C)C#C,1.0
-475.072101,-477.38018798828125,OC1C=NOC(C1)C=O,0.40625
-453.981885,-460.9801330566406,O=C1NC2=C(CC=O)N12,0.3870967741935484
-418.00649,-423.71099853515625,COCC#CC#CC=O,1.0
-424.229302,-426.91705322265625,CC1=C(F)C(=N)C=CC1,0.3225806451612903
-439.126698,-437.15753173828125,OC1C2OC2CC11CN1,1.0
-400.757167,-382.83447265625,CC(O)(C)C12CC1C2C,0.4583333333333333
-425.484465,-422.13177490234375,CC1(OCC1C#C)C=O,0.6551724137931034
-350.221669,-382.4625244140625,CCC1=CC(=O)OC1,1.0
-395.851398,-397.6714172363281,C#CC1=COC(C1)C#N,0.38235294117647056
-404.356444,-423.9373779296875,CC(=O)N1N=CN=N1,0.6
-434.113301,-438.7069396972656,CCCOC(C)C1=NO1,0.48
-436.554934,-451.17254638671875,OC1=CC=C(N1)C1CO1,0.5714285714285714
-348.686662,-310.8173828125,CC1(CC1)C(=O)O,0.5555555555555556
-454.014543,-458.1055603027344,OC12CC(C1)OC(=O)C2,1.0
-387.117308,-387.81048583984375,CC1CCCCC11CO1,1.0
-440.266738,-439.56097412109375,CN1CC11OCC1(C)O,0.4230769230769231
-384.697053,-373.68988037109375,COC1CC(=O)O1,0.625
-350.264123,-352.7408142089844,CCC1C(C)C1CC#C,1.0
-424.210322,-422.54840087890625,OC1=CCCCC2OC12,0.5862068965517241
-388.294724,-389.6046447753906,CC1C2CC(C)(O)C12C,1.0
-363.819901,-351.804931640625,NC1C2OC2C1=O,0.5
-396.94354,-387.76141357421875,CCC(C)(C#C)N1N=N1,0.5384615384615384
-401.929866,-406.4231262207031,C1C2C3C4OCC1N4C23,0.37037037037037035
-454.001331,-459.8513488769531,CC1(O)C2OC2C11CO1,0.6
-419.279912,-418.8581848144531,OCC1(COC1)C=O,1.0
-403.110382,-404.12237548828125,CC(CC#N)C(O)C#C,1.0
-404.450196,-400.77056884765625,O=C(C#C)C1C2CNC12,0.5384615384615384
-399.797847,-403.6808166503906,CC1=COC=C2CCN12,0.3235294117647059
-423.049419,-444.9434814453125,CC1CC(CO)N1C=O,0.5555555555555556
-404.363601,-403.9683837890625,N#CC1C2CCC1OC2,1.0
-366.044168,-369.8741455078125,CCC12CC(C1)CC=N2,0.45161290322580644
-472.366012,-461.5093994140625,CC1(N=N)N(C)COC1=O,0.37142857142857144
-363.872495,-369.8741455078125,CCC12CC(C1)CC=N2,0.45161290322580644
-403.198568,-405.5159912109375,CC1C2C3C4OC1C4N23,0.8421052631578947
-459.003296,-455.3385009765625,CCCN(C=O)C(N)=O,1.0
-434.150384,-414.23193359375,CCOC(C)CC(C)O,0.6190476190476191
-454.029943,-435.17767333984375,O=C1C=CC2C=CN1C2=O,0.3333333333333333
-423.071403,-423.24365234375,CC(CO)(CC)CC=O,1.0
-455.220002,-460.5031433105469,OCC1COCC1C=O,0.5652173913043478
-405.549519,-403.25390625,CC(C)C1=COC=NC1,0.30303030303030304
-346.511981,-342.5614929199219,CC1N=COC1=N,0.5357142857142857
-418.088581,-424.8633117675781,CC1C2NCC1(O)C=N2,0.36666666666666664
-363.551285,-366.6311950683594,CC1CC(=N)N1C=N,0.64
-422.988768,-424.0603942871094,O=C1C2CC(O)CC=C12,0.4
-425.443154,-416.9827880859375,CC12NCC1=COC2=N,0.3939393939393939
-468.846367,-469.4566345214844,COC1=C(O)NN=C1N,1.0
-358.862575,-371.47418212890625,CCN1C=NC(=N)C1,0.375
-439.148441,-438.9512634277344,CC(C)N1C=NC(=O)N1,0.36363636363636365
-405.810142,-394.2158203125,O=CCC12C3CN1CC23,0.48148148148148145
-419.22979,-422.094970703125,O=CC1C2C(C=O)C12C,0.5882352941176471
-420.63082,-417.4623107910156,COC12C(C)C1(C#C)O2,0.39285714285714285
-352.374062,-353.7102355957031,CC12C3C(C13)C(C)=C2C,0.34615384615384615
-349.014316,-346.5914001464844,O=C1OC2CC1C2,1.0
-387.126744,-389.84722900390625,CC12CCC3(O)CC1C23,1.0
-421.921676,-421.8470153808594,CC1(CC1)N(C)C(N)=O,0.47368421052631576
-422.99062,-422.4559326171875,OC12CC3CC1CC2O3,0.7083333333333334
-434.142222,-418.72369384765625,CCN1C(=O)N=NO1,0.3548387096774194
-342.824882,-333.8799743652344,CCC1=CN=NO1,0.6666666666666666
-437.923953,-438.725830078125,CC1(CO)C(N1)C(C)=O,1.0
-455.230428,-459.84521484375,COC12CC1C2(O)C=O,0.4482758620689655
-432.959306,-413.79254150390625,C[NH+]1C2CC1C2(C)[N-]O,0.2962962962962963
-423.060074,-406.55517578125,CC1C(C)CN(C)C1=O,1.0
-469.979498,-446.86212158203125,NC1=C[NH+]=C([O-])C=C(C1)O,0.2777777777777778
-415.919682,-400.6114196777344,CC1(C)C(C)C1(O)C#N,0.6363636363636364
-401.036084,-409.2796630859375,CC1(CO1)C12CC1CN2,0.41935483870967744
-396.012103,-408.91400146484375,CC1OC11CNC21CC2,0.4444444444444444
-454.03248,-463.91162109375,CN=C1N=NNC(=O)N1,0.4827586206896552
-461.398788,-445.791748046875,OC1CC1C1=CON=N1,1.0
-387.134473,-389.04290771484375,CC1(C)OCC1(C)C#C,1.0
-351.222425,-351.65863037109375,C#CCC12CC(C1)C=C2,1.0
-421.878689,-418.65899658203125,CCC(C)(O)C(O)C#C,1.0
-364.873113,-367.65606689453125,C#CC1C2CC3N2C1C3,1.0
-401.97732,-401.289306640625,C1OC1C12CN1C=CC2,0.4
-281.520391,-275.78656005859375,C1OCC11CC1,1.0
-387.086731,-389.1009521484375,CC1CC2(CCC2O)C1,1.0
-439.078376,-442.68695068359375,CC1=NC2=C(C=O)C1O2,0.35294117647058826
-450.120491,-455.04071044921875,COC(=O)C1(CN1)C#N,0.6428571428571429
-421.82934,-422.23150634765625,COC(CC)(O)C=O,0.5454545454545454
-377.546132,-385.04058837890625,CC1(C=CC11CO1)C#C,0.4074074074074074
-475.097437,-474.5489196777344,CC1COC(=N)C(=O)O1,1.0
-439.12365,-440.26947021484375,CC(N)C1OC(CO)C1,0.6538461538461539
-347.528283,-353.894775390625,C1CC11CC2CC2O1,0.8095238095238095
-462.012257,-457.4713134765625,OC(CCOC=O)C#C,0.6428571428571429
-364.889154,-360.2044677734375,CC#CC#CC(N)=O,1.0
-398.627,-401.1224365234375,CC12NCOC1(C)C=C2,0.34375
-456.593667,-433.74371337890625,CN1C2C3OC(C23)C1=O,0.6538461538461539
-440.374896,-437.60943603515625,CCCOC(=O)C(C)N,1.0
-400.683928,-409.164794921875,OC12CC1C1(CN1)C2C,1.0
-399.817507,-400.49993896484375,C1NC11C2OC3C=CC123,0.4375
-453.998837,-461.88946533203125,NC(=O)C1N2CC1OC2,0.375
-418.065241,-425.48150634765625,O=C1C2C3OC1C23C#C,0.43333333333333335
-464.962126,-463.601806640625,CC1OCOC1CC=O,1.0
-459.013018,-462.4948425292969,O=COC1COC1C#C,0.6551724137931034
-358.881789,-347.795654296875,C#CC1CC2(CC2)C=C1,1.0
-379.960953,-381.8627624511719,CC#CC1(C)NC1C#N,1.0
-421.771205,-417.60711669921875,N#CC1C2OCC2N1C,1.0
-423.078344,-424.7601318359375,CC(O)C1OC2CC12C,1.0
-403.175241,-442.3722229003906,OC1=NC2=CC3OC3C12,0.34375
-415.685921,-416.6573791503906,CC1=C(OC=O)C=N1,0.40625
-460.236814,-460.5641174316406,O=C1OC2C3OC1C2C3,1.0
-440.313684,-439.5235595703125,OCC12CC1(O)CN2C,0.68
-419.273403,-411.0953674316406,COC1=CC(CCN1)=N,0.3142857142857143
-477.488104,-471.4606628417969,OCC1=NC(O)=CC1=O,0.3333333333333333
-388.29323,-391.67095947265625,COC(CC#C)C1CC1,0.6296296296296297
-424.253865,-414.4869384765625,NC1=CC(O)=C1NCC,0.36363636363636365
-404.322236,-407.6595458984375,NCC1CC2C1OC2C,0.5
-399.825997,-399.923583984375,CC1=COC=C1CCN,0.64
-400.760821,-400.1974792480469,O=C1CC2(CO2)CN1,1.0
-377.556266,-371.7679443359375,C1NC11CC2COC12,0.6153846153846154
-417.166331,-428.5323791503906,COC1C(=NO)C1N,0.5185185185185185
-351.153817,-351.8592224121094,CC12CC(CC=C1)C=C2,1.0
-342.803771,-351.123046875,CC(COC)C#CC,0.5833333333333334
-387.120874,-389.2415466308594,CCC1(CC)CCC1=O,1.0
-388.330158,-385.49609375,C#CCC1CC1(O)C#C,1.0
-396.956966,-402.0012512207031,O=C1C=CNC(C#C)=C1,0.5
-423.007053,-421.612060546875,OCC1OC1C(C)=O,1.0
-439.082939,-437.63677978515625,OC1(C#N)CCC11CO1,1.0
-470.054207,-472.9381408691406,OC1C(CC1=O)OC=N,1.0
-380.863085,-384.7625732421875,ON=C1CC2CCN12,0.3793103448275862
-439.120013,-436.83966064453125,CC1C2C1C(=O)C2=NO,0.4583333333333333
-489.895875,-454.6430969238281,CC1CNC1=NOC=O,0.38235294117647056
-437.983604,-440.18017578125,O=C1CCOC2CCN12,0.4482758620689655
-418.019088,-416.9974365234375,O=C1CCC(C#N)C1=N,0.45161290322580644
-424.238523,-421.665771484375,COC1=C(C)C(O)C1C,0.3448275862068966
-439.173019,-441.435302734375,CC1C(O)C(=O)C(=N)C1,0.6
-363.682718,-370.931396484375,CC1=CC2=CC(N)=CC12,0.3333333333333333
-437.944856,-436.95745849609375,CC12NC1C1(O)COC21,0.5714285714285714
-459.01423,-460.3384094238281,CC1=NOC(NC=O)=C1,0.6551724137931034
-400.732941,-389.25494384765625,N#CC1=COC=CC=C1,0.4
-421.821769,-423.694091796875,CC12NCC1C=NC2=O,0.37142857142857144
-461.363781,-455.49017333984375,O=C1CC2=C(O1)C=CO2,1.0
-489.885828,-481.0036315917969,COC(=O)C(=O)NC=N,1.0
-435.282275,-434.8135681152344,C1OC1C1=NNC=CN1,0.375
-382.175046,-384.0174255371094,CC1(CC(O)C1)C=O,0.6666666666666666
-364.698259,-372.49078369140625,CC1=CC(=O)C=NN1,1.0
-397.017456,-396.03662109375,CCC(C=O)(C#N)C#C,0.7727272727272727
-432.891811,-437.7474670410156,OC1CCC11OC1=NC,0.42424242424242425
-454.000967,-461.91552734375,CC1C2COC(=O)C1O2,0.5714285714285714
-401.850151,-398.77374267578125,OC1CCC2=C1C=CN2,1.0
-377.531871,-379.6492614746094,CC(C#N)C1(CC1)C#N,1.0
-385.922836,-388.9136962890625,CC1=COC(C1)C1CC1,0.3870967741935484
-439.112823,-443.91986083984375,CC1(OC2CN12)C1CO1,0.4666666666666667
-416.874427,-398.87042236328125,O=COC12CNC1C2,0.4666666666666667
-477.456195,-471.38671875,CN1C=C(O)C(O)=C1O,1.0
-402.015825,-404.767578125,CCN1CC2CC(=O)C12,1.0
-423.087653,-422.37005615234375,CC1OC(=O)C11CC1C,1.0
-460.209017,-455.49700927734375,ON=C1C(C#C)OC1=N,0.4375
-388.304767,-385.4566345214844,NC1=CC(=N)C=C1C#C,0.36666666666666664
-388.308019,-390.4195556640625,CC1OC11CCC(C)C1,1.0
-475.042089,-468.6580505371094,N=CN1C2COC(=O)N12,0.46875
-421.79045,-422.9621276855469,CC(=O)CC(CO)C#C,1.0
-326.649189,-341.1759033203125,CC1(CC1C=O)C#C,1.0
-419.220856,-418.0777587890625,NC1=CN2CC(CO)C12,0.38235294117647056
-423.018807,-420.7803649902344,CC#CCC1COC1=O,0.6071428571428571
-388.299682,-389.13623046875,O=CC1CC2CC2C=C1,1.0
-423.052462,-420.84197998046875,CCC1=C(N)C(O)=CN1,0.64
-416.662827,-421.96014404296875,CC1(NC2CN2C1)C=O,0.43333333333333335
-403.111684,-402.88812255859375,CN1CC2C(O)CC=C12,0.40625
-367.184876,-346.6213684082031,CC1CC2(CC2N)N1,0.4
-383.800986,-400.81744384765625,CC1(C)OC11CC1O,0.5909090909090909
-387.10685,-378.37408447265625,N#CC1=CC=C2CCN12,1.0
-387.159534,-389.85650634765625,CC1(CO)CCC1C#C,0.6666666666666666
-437.951422,-438.82904052734375,COC(=O)C1CC2CN12,0.5925925925925926
-460.190063,-437.05926513671875,CC1=NOC(=O)C=C1N,1.0
-431.725207,-447.43487548828125,NC1=NN=C(CO)C=C1,0.55
-494.936462,-509.369873046875,C1OCOC=NOC1=O,0.4074074074074074
-424.280985,-422.1955871582031,OC1C=CCC2OCC12,1.0
-432.922278,-421.4679870605469,CC1C2OC2(C)C1C=O,0.5925925925925926
-387.105792,-377.99078369140625,N1C=CN(C1)C#CC#C,0.2727272727272727
-385.909462,-387.9347839355469,CC1=CC2CC1(O)CC2,1.0
-415.4296,-418.5140075683594,OC1CC11C2CN2C1=N,0.5714285714285714
-380.939027,-350.16461181640625,COCC1CC1O,1.0
-404.374069,-400.5043029785156,CC1CCC(N)=NN1C,0.34375
-396.943132,-404.3008117675781,C1COC2=COC=C12,1.0
-421.771213,-419.8094482421875,N=C1OCC2NC2C=C1,0.6206896551724138
-397.004106,-403.6180419921875,OCC12CC1C1(CC1)N2,0.3870967741935484
-437.908786,-443.2957763671875,O=CC1=NNCC11CN1,0.41935483870967744
-403.136698,-407.68597412109375,OC1CC2CN1C21CC1,0.42857142857142855
-419.226471,-424.6968994140625,O=CC1=CC2CCC2O1,0.40625
