True_G,Predicted_G,Predicted_SMILES,Tanimoto_Similarity
-420.63082,-425.1646728515625,O=CC1OCC1CO,1.0
-352.374062,-354.2415466308594,CC1=CC2CCCC2C1,1.0
-349.014316,-353.3369140625,CC12CC1C1CC2C=C1,1.0
-387.126744,-390.4674377441406,CCC1(C)CC(C)C1=O,1.0
-421.921676,-425.0113220214844,CC1CC(C=O)C(=O)C1,0.52
-422.99062,-426.3606262207031,CC1CC2(O)CC(O)C12,1.0
-434.142222,-437.6615905761719,OC12CC(OC1)C2C#N,1.0
-342.824882,-358.7908020019531,CC1(O)C(C)C1=O,0.6842105263157895
-437.923953,-444.6932067871094,CC(C)C1=NOC(=O)C1,0.3548387096774194
-356.443578,-351.694580078125,CCC1=CC(C)=CC=C1,1.0
-455.230428,-462.068115234375,CC1(O)CC2(O)C(O)C12,1.0
-432.959306,-437.05487060546875,OC1CC1C(=O)C1CN1,1.0
-423.060074,-421.7774658203125,OCC1=CCC2OCC12,1.0
-361.448197,-369.57281494140625,CCC1(CC1)C#CC#N,0.6
-469.979498,-463.36187744140625,CC1(CO)C(O)C1OC,1.0
-415.919682,-418.309814453125,O=C1NCC11CC1C#N,1.0
-401.036084,-388.9603271484375,OCC(O)C(N)=O,1.0
-396.012103,-400.9425048828125,CCC1=CC(=O)NC=C1,1.0
-454.03248,-461.3709716796875,OCC1CC2NC(=O)N12,0.5172413793103449
-461.398788,-458.64996337890625,CC(O)C1=NNC(O)=C1,0.72
-387.134473,-387.85931396484375,CC(C)C1CC(=O)C=C1,1.0
-351.222425,-352.2128601074219,CC1CC2(C)CC12C#C,0.7083333333333334
-421.878689,-427.26129150390625,CCC1=C(O)C=C(C)O1,1.0
-364.873113,-367.81005859375,CC1CC=CC2(C)NC12,1.0
-401.97732,-392.6119384765625,CC1=C(C)N=C(N1)C#N,1.0
-281.520391,-279.14068603515625,CC12CC(C1)C=C2,1.0
-387.086731,-390.771728515625,CCC(C)OCC=O,1.0
-439.078376,-417.9527587890625,CC1=C(O)C(C)=NC=C1N,0.5
-450.120491,-456.3098449707031,O=CNC1N=C(O)C=C1,0.34375
-421.82934,-424.2540588378906,CC#CC1(COC1)C=O,1.0
-377.546132,-387.86865234375,CC1(CC2N1C2)C1CN1,0.5172413793103449
-475.097437,-470.62542724609375,COC1CC2(O)C(O2)N1,0.38235294117647056
-439.12365,-438.91748046875,CC(O)CC(=O)CC#N,1.0
-347.528283,-357.7353515625,CC1=C(C)C(C)=CO1,1.0
-462.012257,-460.76129150390625,CC1(C)C(O)C1(O)CO,1.0
-455.180137,-464.20404052734375,CC1(CO)C2OC1C2O,1.0
-398.627,-405.8760681152344,CCC1CC2OCC1N2,0.45161290322580644
-456.593667,-460.0566101074219,OC1CC2(COC2)C1=O,1.0
-440.374896,-440.73944091796875,CC1CC(O)C(=O)C1=N,0.625
-424.223607,-424.25146484375,O=C1CC2OCCC2C1,1.0
-440.270666,-444.4269714355469,O=CC1CC11COC=N1,1.0
-400.683928,-397.662353515625,OC1CC(=O)C11CN1,1.0
-399.817507,-409.4436340332031,N#CC12CC3C4C3OC14C2,0.4838709677419355
-453.998837,-460.0801086425781,OCC1=NCC(=N)CO1,0.5862068965517241
-418.065241,-418.389404296875,CC12CC3(O)CN3C1N2,0.36666666666666664
-464.962126,-464.115478515625,OCC1(CC1)C(=O)CO,1.0
-459.013018,-458.6006164550781,CC12OC1C(O)C(=O)C2,1.0
-358.881789,-369.2508239746094,CC1(C)CN1CC=O,1.0
-379.960953,-371.8747863769531,CC1CC(O)C11CN1,1.0
-421.771205,-423.40936279296875,CC1=C(C=O)C(=O)CC1,1.0
-423.046782,-419.5823669433594,CC(C)(CO)C#CC=O,1.0
-453.980982,-453.9414978027344,OC1C2NC2(C=O)N1C,0.3939393939393939
-365.126868,-361.6060791015625,CC(N)(C#CC#C)C#C,0.6818181818181818
-440.260878,-442.95831298828125,CC1C(O)C2CC(=O)N12,1.0
-403.175241,-417.6833801269531,CC1=NNC(CC#N)=N1,1.0
-415.685921,-414.92572021484375,CC(C)C(=O)NCC#N,1.0
-460.236814,-459.4767761230469,CC1C(=O)OCC11CO1,1.0
-440.313684,-440.81658935546875,O=CC(=O)C1(N)CC1C,0.5769230769230769
-419.273403,-422.05035400390625,CC1N=C(C#N)C2OC12,0.4827586206896552
-477.488104,-477.334716796875,OC1CC(=O)C(O)C1=N,0.5909090909090909
-388.29323,-388.7745361328125,CC(C)C1CC(C)C1=O,1.0
-424.253865,-416.0902404785156,CNC(=O)C#CC1CN1,1.0
-404.322236,-402.49542236328125,CC1C2CCC1(O2)C#N,1.0
-420.534738,-422.6439208984375,CC12CC(C1)C(=O)C2O,1.0
-399.825997,-404.6526794433594,CC1C(C#N)C11COC1,1.0
-400.760821,-404.2205810546875,CC1C2C3CC(=O)N3C12,1.0
-377.556266,-381.2044982910156,C1CN1C1C2C3CC3N12,0.44
-417.166331,-419.9266662597656,CC1=C(CC#N)C=NO1,1.0
-351.153817,-354.2356872558594,CC1CC1C1CCCC1,1.0
-342.803771,-343.6697998046875,CC(=N)OCC#N,0.5909090909090909
-387.120874,-390.0353088378906,CC1=CCCC(C)C1=O,1.0
-388.330158,-387.8199462890625,OC12CC(C1)C2(C)C#C,0.6
-396.956966,-400.6114196777344,CC1(C)C(C)C1(O)C#N,1.0
-423.007053,-422.7406005859375,CC1CC(=O)C(C)C1=O,1.0
-439.082939,-436.1251220703125,CC(=O)N1CC(C1)C=O,1.0
-470.054207,-456.4769592285156,CC(=O)C12COC1(O)C2,0.6
-380.863085,-376.93414306640625,CC1(CN1C)C1CN1C,1.0
-439.120013,-432.2562255859375,N=C1NC(=O)NC11CC1,1.0
-437.983604,-441.50738525390625,CC1COC(CO)C1=N,0.5862068965517241
-418.019088,-404.54351806640625,CC1CC(CO)C(C)N1,0.4782608695652174
-424.238523,-424.855224609375,CC1CC(CO)C(O)C1,1.0
-439.173019,-434.6104736328125,CC(CC#N)C(=O)C=O,1.0
-363.682718,-368.537353515625,CC12CC3(C)C1N2C3C,1.0
-437.944856,-439.29412841796875,N=C1OCCC(C1)C=O,1.0
-459.01423,-456.2089538574219,OC1CC2OC(C=O)C12,1.0
-400.732941,-396.36700439453125,CC1C(C)C(=O)N1C#C,0.44
-421.821769,-440.234619140625,COC1C2C(O)C12O,0.5714285714285714
-461.363781,-446.0456237792969,OCC(C#N)C(=O)C#N,0.6666666666666666
-489.885828,-491.0952453613281,OC1C2C(O)C(=O)C12O,1.0
-435.282275,-440.5794372558594,N=C1OCC2(CC12)C=O,1.0
-382.175046,-381.46136474609375,CC(=O)C(=O)CO,1.0
-364.698259,-367.77203369140625,CC1CC2(CC12)C1CN1,0.52
-432.891811,-438.9599914550781,CC1OC(=O)C2CCN12,0.4827586206896552
-401.850151,-405.39508056640625,CC12CC(C1)OC2C#N,1.0
-385.922836,-384.73040771484375,CC1(CC1)C1(CN1)C#N,0.7272727272727273
-417.933815,-417.14935302734375,CC1CC(O)=C(N1)C#N,0.4375
-439.112823,-435.2803649902344,COCC1C(C)OC1=N,1.0
-416.874427,-420.95330810546875,CC12CC3C1N(C=O)N23,0.4827586206896552
-477.456195,-471.341796875,COC1C2OC(=N)OC12,1.0
-402.015825,-404.2012939453125,CN1C2C3CC1C23C=O,1.0
-346.895833,-340.14215087890625,CC1=CC2C3C2C13O,0.56
-423.087653,-418.94970703125,CC12CC1N(C=O)C2=N,1.0
-460.209017,-453.51763916015625,OC1CCC(CO)=CO1,0.5172413793103449
-388.304767,-386.65985107421875,CC1C2CC3C2C1OC3,1.0
-388.308019,-392.92926025390625,CC1(C)CCCC(O)C1,1.0
-475.042089,-475.17755126953125,CC(O)(COC=N)C=O,1.0
-421.79045,-425.80059814453125,CC(O)C1OCC1C#C,1.0
-326.649189,-330.7586669921875,CC1CC(C#C)C1N,0.65
-419.220856,-419.42962646484375,CC1CC(C)C(=O)N=N1,0.43478260869565216
-423.018807,-423.6253662109375,OCC1(CC2OC12)C#C,1.0
-388.299682,-387.738037109375,CC1CC2CCC(=O)C12,1.0
-423.052462,-424.00531005859375,OC1C2CC1(O)C1CC21,1.0
-416.662827,-419.4704895019531,CC1(COC=N1)C=NC,0.6428571428571429
-403.111684,-405.4820861816406,OC1CC2C3CC(N3)C12,0.4583333333333333
