True_G,Predicted_G,Predicted_SMILES,Tanimoto_Similarity
-461.378753,-457.7259826660156,NC(COC=O)N1CC1,0.5714285714285714
-403.185822,-403.04302978515625,COCC1C=CNC1C,0.43333333333333335
-351.16747,-351.0927734375,C1C2CC1CC1CCC21,1.0
-460.183984,-440.3046875,CCC1(NCC1O)C=O,0.6785714285714286
-423.098641,-421.35919189453125,N=C1OCC2CN2C=C1,1.0
-387.1029,-386.70416259765625,CC1COC(C1)C1CC1,1.0
-440.360621,-435.944580078125,COC(C)(C)CC(N)=O,1.0
-423.04233,-415.69049072265625,CNC1=NC=C(C)N=N1,1.0
-429.105676,-424.80413818359375,COC1COCCC1C,0.6521739130434783
-421.81277,-424.2807312011719,CC(C)OCCC(C)=O,0.625
-424.249564,-417.9809265136719,CN=C1OC=C(N1)C#C,1.0
-437.917372,-436.679443359375,OC(COCC#C)C#N,1.0
-434.100764,-444.60693359375,CC12C(C1)OC(N2)C=O,0.43333333333333335
-436.628683,-424.6444396972656,CC1OC11C=NC2CC12N,0.34375
-431.742325,-437.77337646484375,CC1OC11CC(O1)C#N,0.5384615384615384
-383.763983,-362.94256591796875,CC1(C)C(C)CC1C#N,1.0
-460.192518,-447.9185791015625,OCCNC1=CON=C1,1.0
-387.092262,-388.2653503417969,CC12CC3C1C2C3CO,1.0
-264.265543,-275.20819091796875,CCC1CCC1C,0.6842105263157895
-456.370964,-451.92059326171875,CCC(O)(CO)CN=N,0.5714285714285714
-497.321613,-493.3041687011719,COCC1OC(=O)C1=O,0.5
-385.87842,-389.0472412109375,CCC1C2C1C1(O)CC21,0.6538461538461539
-475.057321,-509.5021057128906,OCC([NH3+])(C=O)C([O-])=O,0.5217391304347826
-470.097152,-459.9024658203125,CC1(CO)C(O)CC1=O,0.6296296296296297
-398.154148,-396.31317138671875,N#CCCC1=NNC=C1,0.6428571428571429
-403.167884,-398.91900634765625,NC(C#C)(C#C)CC=O,0.5
-422.999665,-424.6209716796875,COCC1C(C)OC1C,1.0
-437.936986,-432.64703369140625,CNC1=C(O)C=NN1C,0.5925925925925926
-448.991406,-445.57916259765625,CCCC(O)C(=N)OC,1.0
-350.227372,-354.4945068359375,CC1CC1C1=CCCC1,1.0
-403.201409,-406.63623046875,CNC1=C2OCC=C2C1,0.34375
-388.263699,-385.58770751953125,CCC1C2CC1(C)OC2,1.0
-401.859982,-395.05322265625,C#CC#CC1OC1C#N,1.0
-351.179146,-348.6829833984375,CC1CC2(CO2)C1C,1.0
-455.22599,-449.30889892578125,NC(C#N)C1=CN=NO1,0.6428571428571429
-351.162409,-349.8323974609375,CCC(=O)C1(C)CC1,1.0
-395.962168,-442.90704345703125,OCC12CC3C(O1)N23,0.41379310344827586
-450.213032,-449.82781982421875,O=CC(=O)C1CN1C#N,0.5
-349.978662,-350.29412841796875,CC1C2C3C4C=C1CC234,0.36363636363636365
-570.633876,-575.0790405273438,FC(F)(F)CCC1CO1,1.0
-401.987442,-404.6684265136719,ON=C1C2C3CCC3C12,0.5263157894736842
-437.999609,-459.16180419921875,OOCC1CN(C1)C=O,0.6296296296296297
-434.093775,-435.8576965332031,CC#CCOC(=O)C#N,0.6296296296296297
-387.121971,-384.11297607421875,CC1(CC1)C1(C)COC1,1.0
-424.218001,-414.6312255859375,CC(NC1C(N)C1O)C,0.30434782608695654
-418.088099,-410.3260498046875,OC12CC1N1CC=CN21,0.3225806451612903
-460.160032,-449.98876953125,CC(CO)(O)CCC=O,1.0
-436.505375,-437.86163330078125,CN=C1OC1(C)OCC,0.375
-423.017694,-417.42486572265625,O=CCC1C2COCC12,1.0
-420.465841,-422.8601379394531,CC1(C)C(O)C=CC1=O,0.64
-404.343196,-405.0047302246094,C#CC1NC2CC2(O)C1,0.6296296296296297
-403.081883,-404.5487060546875,CC1CC2OC2C1C#N,0.6296296296296297
-388.301237,-387.8482666015625,CC1C2C3CC2C13C=O,0.5384615384615384
-387.144423,-390.17462158203125,CCOC1C=CC1C#C,0.4666666666666667
-458.98596,-447.2744445800781,CN=CN1C=CONN=N1,0.2564102564102564
-380.864355,-377.05181884765625,CC#CCC1(O)CO1,0.5769230769230769
-423.000144,-420.23858642578125,CC1COC(O1)C1CC1,0.6363636363636364
-349.976125,-338.5213623046875,N#CC1C2CCN2C1,1.0
-439.192426,-437.356201171875,ON=C1CC2CC1C2O,0.5925925925925926
-351.203872,-347.9735412597656,OC1(CCCC1)C#C,0.875
-401.891937,-406.929931640625,CC1=C(OC=C1)C1CN1,1.0
-423.03892,-420.57086181640625,CC(C)C1=NOC=C1N,1.0
-439.097677,-438.76025390625,CC1COC2(CO)NC12,0.4375
-429.10233,-439.01123046875,CCC1(COC1)C(N)=O,1.0
-387.123312,-383.0223388671875,CCC(C)C1=CC=NN1,1.0
-388.342054,-389.0455322265625,COC1CC(C)=C(C)C1,1.0
-387.104535,-389.23748779296875,CC12COC1CCC=C2,1.0
-425.460298,-421.01275634765625,CCNC(=O)NCC#C,0.65
-401.984867,-402.97882080078125,CC(C)C(C)N(C)C=O,1.0
-424.257485,-427.5326843261719,CC1=C(OCC1)OCC,0.41379310344827586
-383.410945,-382.88702392578125,OC1C(CC1O)C#C,1.0
-439.135086,-437.356201171875,ON=C1CC2CC1C2O,0.5925925925925926
-458.144075,-431.3783264160156,CCC(=O)C1OC1(C)O,0.6956521739130435
-459.030712,-437.70648193359375,N=COCC1(CC1)C=O,1.0
-440.286127,-442.20074462890625,CCN1C=NC(=O)C1=N,0.45161290322580644
-418.034838,-423.6124267578125,CC1CC2COC(=O)C12,1.0
-459.00201,-411.1346740722656,CC(CCCC=O)C=O,0.7142857142857143
-346.624324,-344.398193359375,CC(CC=O)C(C)C,1.0
-402.002501,-400.42205810546875,CCC(C)N1C=CN=N1,1.0
-327.865272,-323.6056213378906,CC12CC1NC2=O,1.0
-439.10596,-438.4703369140625,CC1=CNC(=O)C=C1O,1.0
-400.973415,-423.18505859375,CC1(O)CC1(CO)C#C,1.0
-476.280819,-474.5163879394531,NC(CO)C(=O)COC,0.56
-399.869998,-402.38873291015625,NC1=NC=C2NC=CC12,0.3055555555555556
-403.118189,-394.82122802734375,CC12CC1N(C#C)C2=O,0.46875
-387.078643,-388.6399230957031,CC1C2(CCC12C)C=O,1.0
-439.107847,-438.1501770019531,CN1N=N[NH+][N-]C(C)=N1,0.23529411764705882
-419.264156,-421.980224609375,CC1(C)CN1C(=N)C=O,1.0
-436.636556,-438.3754577636719,NC12C3C4C1C(O2)C34O,0.3333333333333333
-380.830894,-370.1163635253906,OC12CCC3NC1C23,0.5
-448.964632,-437.22418212890625,CC(=O)N1C2C3C1OC23,0.5384615384615384
-423.044733,-416.5063781738281,NC(=O)C12CC3C(C1)N23,1.0
-384.92015,-377.2827453613281,OCC12CC1OCC2,1.0
-418.03087,-429.909423828125,OC1C2CC2C2(CO2)C1,1.0
-387.129431,-385.87060546875,OC1C2CC2C(C1)C#C,1.0
-385.849971,-385.93218994140625,CC1C2C(=O)C2C11CC1,0.52
-426.6559,-425.55767822265625,CC1(CO1)C1CCCO1,1.0
-418.043822,-413.81524658203125,CNC(COC=N)C#C,0.5357142857142857
-384.662749,-382.7059326171875,CC#CC(C)NC1CN1,0.4
-423.042643,-423.5328369140625,CCOC1CC(C1)C=O,1.0
-404.390381,-401.54058837890625,COCC1=CNC=C1C,0.5925925925925926
-435.289414,-437.0751953125,O=CC1C(C#C)N1C=O,1.0
-473.812728,-468.9753723144531,CC(=O)C(OC=O)C#N,1.0
-388.356031,-377.4090881347656,N=C1OCC2NC2C1,0.6153846153846154
-425.483154,-421.254638671875,CC1(C)OC1C(=O)C#C,1.0
-348.72175,-336.273681640625,CC12CCC3(CC13)N2,0.36
-358.80663,-354.82470703125,CC(O)C1CC1O,1.0
-438.002446,-405.51312255859375,N(C1=NOC1)C1CN1,0.29411764705882354
-347.82828,-342.0654602050781,CC1CC1(C#N)C#N,1.0
-426.658882,-422.6869812011719,CC12CC3C1COC23O,0.48148148148148145
-404.446848,-403.90771484375,ON=C1CC2(CC12)C#C,1.0
-488.772595,-494.92333984375,OCCCOC(=O)C=O,1.0
-419.217159,-423.160400390625,CC(=O)CC1=CN=CN1,1.0
-456.400047,-432.8653564453125,OCC12NC1(CCC2)O,0.5
-460.194271,-434.63470458984375,OC1CC1C1=NNN=N1,1.0
-435.3612,-433.27301025390625,COC1(C)CN1C(N)=N,0.3448275862068966
-404.383962,-387.4486083984375,CCCC1CC1(C)OC,1.0
-388.316473,-388.4847412109375,CC1(CC1)C1COC1C,0.5833333333333334
-349.000758,-327.90234375,C1CCCC(C=C1)=O,1.0
-382.609605,-384.8529968261719,C#CC12CN=C3C(C1)N23,0.4
-349.043328,-358.2682800292969,C1OC1C1C=CCC1,0.6956521739130435
-403.184484,-405.48480224609375,CC1=NC2CCCC2O1,1.0
-437.908996,-441.9406433105469,CC1=CNC(C=O)=C1O,1.0
-367.29941,-364.97747802734375,CN1C2CC1(C)C2C#C,0.6296296296296297
-453.929381,-461.73724365234375,O=CCC(O)C1COC1,1.0
-439.154196,-436.63555908203125,O=CC1(CC1C=O)C=N,0.7142857142857143
-439.013891,-435.77679443359375,NC1=NOC(=N1)C1CC1,1.0
-437.962018,-425.88134765625,CCC1(C)CC(O)C1=O,1.0
-387.171972,-388.88037109375,CC1C2C1OC2(C)C#C,1.0
-395.824113,-386.27178955078125,CC(C#C)C#CC(C)=O,1.0
-455.216918,-442.4147033691406,COC1CCN(O)C=N1,0.3548387096774194
-419.22974,-397.94244384765625,OCC1(COC1)C#N,1.0
-431.480006,-431.828125,OC1C2CN3N=C2NC13,0.27586206896551724
-461.400819,-461.53692626953125,O=CC1=CCOCC1O,1.0
-347.861999,-347.02728271484375,CC1C(C)CC1C=O,1.0
-387.070857,-338.7481384277344,N=C1ON=NO1,1.0
-425.485949,-414.46966552734375,CC12C3(CC(=O)C13)C2=O,0.46153846153846156
-326.791728,-323.14404296875,N#CC12CC1C1CC21,1.0
-458.99707,-436.4380187988281,O=C1CC2COC=NC12,0.5
-440.327776,-436.7467041015625,N=C1COCC(O1)C#C,1.0
-404.38221,-394.35394287109375,CC1=CCC(OC1)C#N,1.0
-460.147977,-404.6494140625,CC(C([O-])=O)C1CN1,0.6086956521739131
-250.507275,-237.22959899902344,CCCC(C)C,1.0
-439.058754,-436.5000305175781,COC(=O)NCC1CC1,1.0
-401.950205,-360.190185546875,C1C2CCC3OC12N3,0.36
-438.994812,-423.98870849609375,CC(N)C1(CC1)C(N)=O,0.6818181818181818
-437.884722,-442.05462646484375,OC12CC3(O)C4C1N4C23,1.0
-365.933715,-366.72271728515625,CC1=CC=CN1C1CC1,1.0
-423.002134,-420.5328369140625,CNC(=O)NC(C)C#C,0.625
-461.370109,-446.02349853515625,O=C(O)C12CC1COC2,0.6923076923076923
-380.004859,-387.5962829589844,CCC1(CC=O)CO1,1.0
-424.250889,-418.8355712890625,CCNC1=NOC=C1C,1.0
-440.316534,-441.22149658203125,OC(C#N)C12CCC1O2,1.0
-417.99493,-420.9549865722656,NC1=CC(N)=C(C)CO1,0.3333333333333333
-453.997289,-451.7355041503906,OCC(=O)N(CC#N)C,1.0
-401.902441,-402.55853271484375,CC12CC(CN1)C2C=O,0.5185185185185185
-418.006117,-426.9151306152344,CCC(CC)OCC=O,1.0
-458.966775,-455.2283935546875,CC(=O)OC1CCCO1,0.6428571428571429
-389.519995,-392.01873779296875,CCC1OC1C1CC1C,0.64
-475.072101,-471.0091552734375,NC(=O)C(C=O)C1CO1,0.6296296296296297
-453.981885,-452.9017333984375,N=C1ON=C(C=C1)C=O,1.0
-418.00649,-427.3739929199219,CNC1=C(ON=C1)C#C,1.0
-424.229302,-421.44873046875,COC=NC1CCC=N1,0.5
-416.784726,-459.98724365234375,O=C1NCC(NC=O)C1,1.0
-469.983183,-472.3197021484375,COC(=O)CC(O)C#N,1.0
-439.126698,-440.2947082519531,CC1(CO1)C1CNCO1,0.52
-400.757167,-396.0272521972656,N#CC1COCCO1,1.0
-425.484465,-421.4038391113281,OCCCCCCC=O,1.0
-350.221669,-349.14447021484375,N=C(CCC=O)C#C,0.5833333333333334
-395.851398,-397.55206298828125,COCCC#CC1CN1,1.0
-404.356444,-428.03131103515625,NC(=O)C(CCO)C,1.0
-434.113301,-439.90972900390625,CC1CC=NC=C(F)N1,0.3235294117647059
-436.554934,-440.133544921875,CNC1CC1C(=O)C=O,0.5384615384615384
-348.686662,-348.9844970703125,CC(=O)C1(CC1)C#C,1.0
-454.014543,-452.0421447753906,CC(=N)C1(CO1)C(N)=O,0.6956521739130435
-387.117308,-399.41168212890625,COC1CC1CCO,1.0
-440.266738,-428.49444580078125,CN=CN1C=NC=CO1,0.2894736842105263
-384.697053,-390.756591796875,CC12C3CC1C3(C2)C=O,1.0
-476.314985,-474.35693359375,O=COCC12CN1CO2,0.45161290322580644
-361.496947,-357.4377136230469,CCN1C=NCC1=N,1.0
-350.264123,-333.89544677734375,CC(C)C(C)N1CC1,0.5
-424.210322,-421.6012878417969,CC1N(C)C(=O)CC1=N,0.41379310344827586
-388.294724,-384.4635009765625,CC1C2OC3C1C23C#C,1.0
-363.819901,-364.01708984375,CC(=O)C1=CC=CN1,1.0
-396.94354,-387.1978759765625,CCC1CC(O1)C1CC1,1.0
-401.929866,-397.33245849609375,CC1OC2C3C1NC=C23,0.3870967741935484
-441.490698,-429.3489074707031,COC1C2OC=NC1C2,1.0
-454.001331,-455.76580810546875,OCC12COCC1OC2,1.0
-419.279912,-410.89007568359375,CC(C=O)C(=O)C=O,0.55
-403.110382,-398.6700134277344,CCNC(=N)C#CC#N,0.5925925925925926
-404.450196,-394.77508544921875,CCCN1N=CN=C1C,1.0
-399.797847,-395.2843017578125,CCN(CC#N)CC#N,1.0
-489.886548,-486.126708984375,CN(C=O)C(=O)C(N)=O,1.0
-423.049419,-414.5703125,NC(=O)N1CC1C1CC1,1.0
-404.363601,-405.8656921386719,CN=C1COC1(C)C#C,0.5172413793103449
-366.044168,-351.95050048828125,O=CN(C)CCC#C,0.6
-423.052608,-424.93170166015625,O=C1OC2CC1C1CC21,1.0
-403.198568,-390.85919189453125,OC1=CC(=CO1)C#N,0.5833333333333334
-459.003296,-457.3656921386719,CC1OC(C)COC1=O,1.0
-434.150384,-441.6517639160156,N=C1C=C(CO1)CC=O,1.0
-454.029943,-451.7418212890625,CCN=COCOC=N,0.5
-423.071403,-419.1360778808594,CC#CC12CC1OC2=O,1.0
-455.220002,-465.8367004394531,OCC1C2CC1OC2=O,0.6428571428571429
-405.549519,-357.652587890625,CC12NC3CC1C2=N3,0.30303030303030304
-346.511981,-345.8475646972656,CCC(C#N)C1CN1,1.0
-387.38297,-372.62371826171875,NC(CCC=O)C#N,0.5833333333333334
-418.088581,-412.65936279296875,C1OC1C1=NNC=C1C,0.6
-363.551285,-357.5074157714844,CN1CCC(=O)C=C1,0.75
-422.988768,-414.24505615234375,NC1=CNCC(O)C1C,0.3939393939393939
-425.443154,-417.7195129394531,CC12CN1C(=O)NC=C2,0.5357142857142857
-468.846367,-479.22052001953125,ON=C1C=CN=C(N)O1,0.6428571428571429
-358.862575,-367.24859619140625,O=C1CCN2CCC12,1.0
-399.515194,-399.56072998046875,O=CC1CNC(=O)C1,0.7391304347826086
-419.261679,-389.572509765625,OCC1COC=NC1,0.7037037037037037
-405.810142,-395.34356689453125,CC1NC(C)=CC(C)O1,0.4230769230769231
-419.22979,-425.15533447265625,CC1C2CC(O)C1(O)C2,0.5833333333333334
-420.63082,-414.80242919921875,CC1=NC=C(O1)N1CC1,1.0
-352.374062,-350.64794921875,C#CC(CC1CC1)C#C,0.7272727272727273
-349.014316,-338.59710693359375,OCCCC1CO1,1.0
-387.126744,-387.4795837402344,CC12CC1C=CCC2=O,1.0
-422.99062,-422.44903564453125,OC1CCCC(=O)C=C1,1.0
-434.142222,-433.2255859375,OCC12CN1C=NC2=N,0.4
-342.824882,-320.5056457519531,CCC(=O)N1CC1,1.0
-437.923953,-440.3565673828125,OC1CN2CCC21C=O,1.0
-356.443578,-353.3984375,CCC(C)C(O)C#C,1.0
-455.230428,-457.166748046875,OCC1=CC=NC=C1F,1.0
-432.959306,-442.1311340332031,ON=C1C(C)N1C=O,0.4666666666666667
-423.060074,-414.0594482421875,N=C1OC2C3CC(C2)N13,0.5555555555555556
-361.448197,-351.19927978515625,CC1C=CC2(CC12)C#C,0.6428571428571429
-469.979498,-458.4386291503906,CC1(O)COC1(C)C=O,0.6086956521739131
-415.919682,-413.6441345214844,CC(=O)N1CC(C1)C#N,1.0
-396.012103,-377.824462890625,CC(C#N)C#CCC#N,1.0
-454.03248,-420.676025390625,COC(CC=O)C=O,0.6190476190476191
-461.398788,-452.7132873535156,CC1=C(O)NC(=O)N=C1,0.6153846153846154
-351.222425,-352.6520080566406,CC(COC=N)C#C,0.64
-421.878689,-423.7051086425781,CCC1(OCCC1)C=O,1.0
-364.873113,-378.4080810546875,OCCN1CCC=C1,0.375
-401.97732,-406.3677062988281,C#CC1(CNC11C)CO1,0.5357142857142857
-281.520391,-286.2799072265625,C#CCC#CC#N,1.0
-387.086731,-387.1959228515625,CC1C2C(C2C#C)C1O,1.0
-439.078376,-438.21533203125,NC1(CCOC1=O)C#C,1.0
-450.120491,-447.4593505859375,CC(N)C1NC2=NON12,0.2631578947368421
-421.82934,-420.6558837890625,CC1=CNC(=N1)OC=C,0.6551724137931034
-377.546132,-371.7790832519531,CCC1C2N1CC21CC1,0.6153846153846154
-475.097437,-454.7123718261719,CC1=NNC=C1OC=O,1.0
-439.12365,-425.8013916015625,COC1CC(O)CC=C1,1.0
-347.528283,-324.19207763671875,CC1C2CC3CC12N3,0.36666666666666664
-462.012257,-458.3193359375,CNC1(CCO1)C(N)=O,0.5185185185185185
-364.889154,-366.2928466796875,OCC1C=CNCC1,0.42857142857142855
-398.627,-404.04669189453125,CCC1CCCC(=O)N1,1.0
-456.593667,-409.0972900390625,CC1=CC(OC1O)=O,0.5
-440.374896,-443.75531005859375,CC1C(O)C1(O)C1CN1,1.0
-424.223607,-427.32513427734375,NC(C=O)C#CC1CN1,0.5862068965517241
-440.270666,-435.8434753417969,COC(C)C(CO)C#N,0.64
-400.683928,-405.7839050292969,CN1C2C3CC(C3)C12O,0.35714285714285715
-399.817507,-407.1754150390625,C1OC1C12CC3C1N2C3,1.0
-418.065241,-410.3294372558594,NC(C#N)C(CO)C#C,0.6956521739130435
-464.962126,-455.8970947265625,N=C1OC(=O)CC=C1N,0.4642857142857143
-459.013018,-448.9669189453125,CN=C(O)NC(=O)C#C,0.5454545454545454
-358.881789,-339.16424560546875,C1CC2C3CC12CCC3,1.0
-379.960953,-383.29345703125,O=C1NCC2CC1N2,0.4782608695652174
-421.771205,-424.2260437011719,O=CC1CC11C2CC1O2,1.0
-423.046782,-425.6793518066406,CC1C=COC1C1CO1,0.44
-453.980982,-472.4329833984375,CC(=O)NC1=NNCO1,0.48484848484848486
-365.126868,-345.3423767089844,CCC(NC=O)C#C,1.0
-440.260878,-440.10711669921875,NC1=CCC(=O)OCC1,0.5714285714285714
-423.078344,-425.0933532714844,OC(CC(C)C#C)C=O,1.0
-403.175241,-401.781494140625,O=C1CN2CC3C2CC13,1.0
-415.685921,-407.6586608886719,CC1(CC1O)CC1CN1,0.5769230769230769
-440.313684,-439.7081298828125,O=C1C=NC=CCOC1,0.4482758620689655
-419.273403,-426.1231689453125,CC1=CC(=O)C=C(C)O1,0.6666666666666666
-477.488104,-475.5224609375,NC1(COC1=O)C1CO1,0.7307692307692307
-388.29323,-384.4852294921875,OC1CCOCO1,0.5238095238095238
-424.253865,-427.32611083984375,CCN1C=NNN=C1N,0.3333333333333333
-404.322236,-399.198974609375,CC1(OC1N1CC1)C#C,0.4666666666666667
-420.534738,-423.7198791503906,CC1(NCC1=O)N1CC1,0.5
-399.825997,-403.09375,CC(=O)C1=CN(C)C=C1,0.64
-400.760821,-401.9363708496094,NC1=CC=C(CC#C)O1,1.0
-377.556266,-368.3145446777344,CN=CN1CCC1=O,1.0
-417.166331,-413.609375,COC1OCC(=O)C1,1.0
-351.153817,-349.9903564453125,N=COC(=N)C#N,0.5909090909090909
-342.803771,-306.3232421875,CC(COC=N)C,0.6190476190476191
-388.330158,-387.12896728515625,OC1C2C3CCCC2C13,1.0
-396.956966,-406.6387939453125,CC12C3CC4OC1C4N23,1.0
-423.007053,-419.2830810546875,CC1CC1CC(N)=NO,0.5769230769230769
-439.082939,-442.6609191894531,OC1CC2C3NC2(O)C13,0.4444444444444444
-470.054207,-459.71881103515625,CCOC1C2C(O)C2O1,0.5185185185185185
-380.863085,-383.28997802734375,OCC1NC1CC#N,1.0
-439.120013,-439.9632568359375,NC1CC11CCC(=O)O1,0.6296296296296297
-489.895875,-489.5034484863281,OC1(C=COCC1O)C=O,0.5172413793103449
-418.019088,-422.03533935546875,COCC(=O)COC,0.7058823529411765
-424.238523,-460.16363525390625,NC1=C(COC1=O)NC,0.5925925925925926
-439.173019,-434.6741943359375,CC(=O)C#CC(=N)C=O,0.5263157894736842
-437.944856,-427.8851318359375,COC(=O)NCC(C)C,0.6956521739130435
-459.01423,-460.383056640625,OCCOCC1CC1O,1.0
-400.732941,-399.43011474609375,CN1CC1(C)C(=N)C#N,0.5555555555555556
-421.821769,-415.77288818359375,N=C1COC11C2NC1C2,0.39285714285714285
-489.885828,-470.0032958984375,O=C1ON=COC1=NC,1.0
-435.282275,-426.4892883300781,CCCC1C(O)C1OC,1.0
-382.175046,-379.90753173828125,CC12C3CC1C3NC2=N,0.4
-364.698259,-333.79742431640625,OCC1(O)CO1,0.5
-397.017456,-401.7970275878906,CN1C=C(N)N=C1C#C,1.0
-432.891811,-448.0047912597656,COCC1CC(=O)CN1,1.0
-454.000967,-463.1780090332031,COCC(O)CCC=O,1.0
-377.531871,-391.9078369140625,CNC1=C(C)N=CO1,0.625
-385.922836,-388.11712646484375,COC1CC1C1CCC1,1.0
-439.112823,-438.8359069824219,CC1NC(=O)C2=C1OC2,0.41935483870967744
-416.874427,-404.4151611328125,CC1(O)CC=C1CC#N,0.42424242424242425
-477.456195,-472.6642761230469,COC1C(O)OC=NC1,0.6206896551724138
-402.015825,-403.0914611816406,NC(=N)CC#CC1CN1,0.6666666666666666
-346.895833,-352.353271484375,COC1CC2CCC12,1.0
-423.087653,-430.5938720703125,O=CC1C2OC1C2(C)C,1.0
-388.304767,-392.3238525390625,CCC12CC1CCC2O,1.0
-388.308019,-390.4434814453125,CC(C)CC1CC1(C)O,0.6818181818181818
-475.042089,-480.6680908203125,OCC1(O)CN1CCO,0.5
-421.79045,-409.47271728515625,NC(=O)N1CC2CCC21,1.0
-326.649189,-333.5229797363281,CCCCC(N)=O,0.7777777777777778
-419.220856,-414.92254638671875,O=C(CC#C)C(=O)C#C,1.0
-423.018807,-424.159912109375,O=CC1CC2C3OC2C13,1.0
-388.299682,-385.6531982421875,CNC(CCC#N)C#C,0.68
-423.052462,-423.60565185546875,O1C=C2C=COC=CC12,0.2222222222222222
-416.662827,-425.48052978515625,OC(C=O)C(=O)C#C,1.0
-403.111684,-394.1595153808594,CCC1=NNC(=N)C=C1,1.0
-367.184876,-367.8450622558594,CC12CC3CC1(C#N)C23,1.0
-383.800986,-373.30133056640625,CC(CCCC#N)C#N,1.0
-385.927353,-388.34283447265625,CCCC1CC2CC1O2,1.0
-387.10685,-388.11712646484375,COC1CC1C1CCC1,1.0
-460.190063,-454.2403564453125,COC1C=COC(=O)C1,0.5
-431.725207,-433.30670166015625,O=C1CNC1CN1CN1,0.5
-494.936462,-488.1834716796875,COC1COC(=O)OC1,1.0
-424.280985,-419.9107666015625,COC1=CCOC(C)=C1,0.3333333333333333
-432.922278,-419.46142578125,OC1=CC(C#C)CC1=O,0.5862068965517241
-387.105792,-386.58660888671875,CC1COCC11CCC1,1.0
-385.909462,-387.9801025390625,CC1=C2C=CC(O)C=C12,0.41379310344827586
-415.4296,-374.79339599609375,CN1CC(C1C)N1CC1,0.4782608695652174
-380.939027,-382.4481506347656,CC1(C)C2(C)N(C)C12N,0.3181818181818182
-404.374069,-405.44537353515625,COC12C3CC1N(C)C23,1.0
-396.943132,-403.37152099609375,CCC#CC1=CON=C1,1.0
-421.771213,-411.3555603027344,O=C(C#N)C12CCN1C2,1.0
-458.960822,-464.0081787109375,OC1COCCCCO1,0.5714285714285714
-397.004106,-391.849365234375,CC1C(C)N(C=N1)C#N,0.4482758620689655
-437.908786,-436.5455627441406,CNC(=O)OCCC#C,1.0
-403.136698,-401.22998046875,CC1NC11CC(O)C=C1,1.0
-419.226471,-412.6063537597656,O=C(C#N)C12CNC1C2,0.46875
-403.185688,-408.3262634277344,CN1C2C3C(C)(C2)C13O,0.5384615384615384
-415.416666,-412.3974609375,CCC1=NNC(N)=C1N,1.0
-454.017573,-455.80712890625,OC1CC11CNC(=O)N1,1.0
-404.338098,-394.15869140625,CCN1OCCC1C#C,0.43333333333333335
